 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Location Description
241014C,BERENDSEN UK LTD,SN1811954,1,"8,511.42",LAUNDRY,30/10/14,"8,511.42",CENTRAL DEPARTMENT ACCOUNT
201014G,SABRE SAFETY LTD,SUKIN13513,1,74.80,PROTECTIVE EQUIPT - PARTS,30/10/14,565.01,
201014G,SABRE SAFETY LTD,SUKIN13513,2,477.71,PROTECTIVE EQUIPT - PARTS,30/10/14,,
201014G,SABRE SAFETY LTD,SUKIN13513,3,12.50,REPAIR & MAINTENANCE,30/10/14,,PROTECTIVE EQUIPMENT GROUP
271014C,TRAUMA & RESUSCITATION SERVICE,T/14/1163,1,345.00,PROFESSIONAL DEVELOPMENT,30/10/14,345.00,OPERATIONAL TACTICS
800054235,*XMA LTD,W342984,1,396.20,OPERATIONAL EQUIP-PURCHASE,30/10/14,396.20,CENTRAL DEPARTMENT ACCOUNT
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,1,766.35,FUEL,31/10/14,"17,944.51",CENTRAL DEPARTMENT ACCOUNT
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,2,724.43,FUEL,31/10/14,,CORPORATE PROCUREMENT SERVICES
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,3,616.96,FUEL,31/10/14,,PADDINGTON FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,4,470.37,FUEL,31/10/14,,WEMBLEY FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,5,437.16,FUEL,31/10/14,,TOTTENHAM FIRE STATION
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,6,403.40,FUEL,31/10/14,,WEST HAMPSTEAD FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,7,388.01,FUEL,31/10/14,,DAGENHAM FIRE STATION
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,8,335.38,FUEL,31/10/14,,LAMBETH FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,9,318.23,FUEL,31/10/14,,EAST HAM FIRE STATION
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,10,307.74,FUEL,31/10/14,,HESTON FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,11,290.05,FUEL,31/10/14,,PLUMSTEAD FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,12,274.60,FUEL,31/10/14,,MILLWALL FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,13,269.67,FUEL,31/10/14,,SOUTHALL FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,14,255.97,FUEL,31/10/14,,BECKENHAM FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,15,255.88,FUEL,31/10/14,,HENDON FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,16,252.95,FUEL,31/10/14,,HOMERTON FIRE STATION
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,17,252.66,FUEL,31/10/14,,EAST GREENWICH FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,18,247.38,FUEL,31/10/14,,CHELSEA FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,19,243.73,FUEL,31/10/14,,HILLINGDON FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,20,243.55,FUEL,31/10/14,,HORNSEY FIRE STATION
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,21,243.43,FUEL,31/10/14,,FIRE INVESTIGATION UNIT
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,22,243.21,FUEL,31/10/14,,CLAPHAM FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,23,236.37,FUEL,31/10/14,,BARKING FIRE STATION
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,24,230.91,FUEL,31/10/14,,HARROW FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,25,228.66,FUEL,31/10/14,,NORTH KENSINGTON FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,26,228.34,FUEL,31/10/14,,STOKE NEWINGTON FIRE STATION
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,27,227.16,FUEL,31/10/14,,TOOTING FIRE STATION
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,28,224.84,FUEL,31/10/14,,EUSTON FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,29,203.67,FUEL,31/10/14,,ISLINGTON FIRE STATION
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,30,201.67,FUEL,31/10/14,,SHOREDITCH FIRE STATION
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,31,191.21,FUEL,31/10/14,,HOLLOWAY FIRE STATION
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,32,184.78,FUEL,31/10/14,,WIMBLEDON FIRE STATION
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,33,181.38,FUEL,31/10/14,,BRIXTON FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,34,177.62,FUEL,31/10/14,,ORPINGTON FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,35,170.23,FUEL,31/10/14,,OLD KENT ROAD FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,36,168.79,FUEL,31/10/14,,LEYTON FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,37,167.06,FUEL,31/10/14,,ENFIELD FIRE STATION
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,38,166.11,FUEL,31/10/14,,SOUTH EAST AREA
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,39,165.77,FUEL,31/10/14,,WEST NORWOOD FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,40,162.37,FUEL,31/10/14,,WHITECHAPEL FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,41,160.41,FUEL,31/10/14,,GREENWICH FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,42,159.52,FUEL,31/10/14,,SURBITON FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,43,156.23,FUEL,31/10/14,,BROMLEY FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,44,154.45,FUEL,31/10/14,,WOODFORE FIRE STATION
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,45,150.66,FUEL,31/10/14,,SOUTH EAST AREA TEAM
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,46,148.34,FUEL,31/10/14,,NORBURY FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,47,147.77,FUEL,31/10/14,,HAROLD HILL FIRE STATION
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,48,144.84,FUEL,31/10/14,,DOWGATE FIRE STATION
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,49,144.45,FUEL,31/10/14,,WALLINGTON FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,50,142.26,FUEL,31/10/14,,WANDSWORTH FIRE STATION
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,51,138.76,FUEL,31/10/14,,PROTECTIVE EQUIPMENT GROUP
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,52,137.81,FUEL,31/10/14,,EDMONTON FIRE STATION
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,53,135.17,FUEL,31/10/14,,COMMAND UNIT - BARKING
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,54,133.96,FUEL,31/10/14,,PURLEY FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,55,133.70,FUEL,31/10/14,,WOODSIDE FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,56,133.51,FUEL,31/10/14,,BUSINESS CONTINUITY
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,57,132.12,FUEL,31/10/14,,DOCKHEAD FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,58,131.06,FUEL,31/10/14,,FULHAM FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,59,130.22,FUEL,31/10/14,,HEATHROW FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,60,125.09,FUEL,31/10/14,,COMMAND UNIT - ISLINGTON
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,61,124.90,FUEL,31/10/14,,DEPTFORD FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,62,124.57,FUEL,31/10/14,,SHADWELL FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,63,120.38,FUEL,31/10/14,,SOUTHGATE FIRE STATION
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,64,119.58,FUEL,31/10/14,,BARNET FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,65,117.86,FUEL,31/10/14,,ACTON FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,66,114.61,FUEL,31/10/14,,ELTHAM FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,67,112.03,FUEL,31/10/14,,RICHMOND FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,68,109.12,FUEL,31/10/14,,COMMAND UNIT - RICHMOND
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,69,108.96,FUEL,31/10/14,,HORNCHURCH FIRE STATION
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,70,106.39,FUEL,31/10/14,,COMMAND UNIT - WEMBLEY
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,71,100.09,FUEL,31/10/14,,I&CT OPERATIONAL SUPPORT
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,72,97.23,FUEL,31/10/14,,COMMAND UNIT - LEWISHAM
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,73,97.00,FUEL,31/10/14,,PARK ROYAL FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,74,96.49,FUEL,31/10/14,,FLEET ENGINEERING
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,75,95.71,FUEL,31/10/14,,MITCHAM FIRE STATION
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,76,94.59,FUEL,31/10/14,,SPECIAL OPERATIONAL GROUP
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,77,92.33,FUEL,31/10/14,,MILL HILL FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,78,92.00,FUEL,31/10/14,,NEW MALDEN FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,79,84.82,FUEL,31/10/14,,WENNINGTON FIRE STATION
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,80,82.18,FUEL,31/10/14,,PECKHAM FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,81,80.88,FUEL,31/10/14,,BATTERSEA FIRE STATION
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,82,78.53,FUEL,31/10/14,,LEYTONSTONE FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,83,77.74,FUEL,31/10/14,,ADDINGTON FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,84,77.56,FUEL,31/10/14,,NEW CROSS FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,85,77.53,FUEL,31/10/14,,WATER OFFICE
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,86,76.49,FUEL,31/10/14,,BIGGIN HILL FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,87,73.42,FUEL,31/10/14,,CHISWICK FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,88,71.44,FUEL,31/10/14,,COMMAND UNIT - WOODSIDE
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,89,70.33,FUEL,31/10/14,,INCIDENT MANAGEMENT
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,90,70.00,FUEL,31/10/14,,BUSINESS CONTINUITY
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,91,67.43,FUEL,31/10/14,,COMMAND UNIT - FULHAM
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,92,65.00,FUEL,31/10/14,,NORTH EAST AREA
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,93,63.56,FUEL,31/10/14,,CBRN RRT
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,94,59.49,FUEL,31/10/14,,COMMAND UNIT - EDMONTON
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,95,44.59,FUEL,31/10/14,,STANMORE FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,96,41.39,FUEL,31/10/14,,CROYDON FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,97,38.98,FUEL,31/10/14,,LEE GREEN FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,98,34.67,FUEL,31/10/14,,HAYES FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,99,29.85,FUEL,31/10/14,,PLAISTOW FIRE STATION
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,100,24.61,FUEL,31/10/14,,RESOURCE MANAGEMENT
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,101,222.88,FUEL,31/10/14,,BEXLEY FS
800054588,ALLSTAR BUSINESS SOLUTIONS LTD,E2003606181,102,208.92,FUEL,31/10/14,,WALTHAMSTOW FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,1,855.02,FUEL,31/10/14,"18,251.57",CENTRAL DEPARTMENT ACCOUNT
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,2,566.96,FUEL,31/10/14,,PADDINGTON FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,3,510.66,FUEL,31/10/14,,CORPORATE PROCUREMENT SERVICES
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,4,436.02,FUEL,31/10/14,,DAGENHAM FIRE STATION
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,5,427.18,FUEL,31/10/14,,WEMBLEY FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,6,404.78,FUEL,31/10/14,,HILLINGDON FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,7,387.31,FUEL,31/10/14,,EDMONTON FIRE STATION
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,8,370.25,FUEL,31/10/14,,HESTON FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,9,360.58,FUEL,31/10/14,,EUSTON FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,10,343.98,FUEL,31/10/14,,EAST HAM FIRE STATION
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,11,337.55,FUEL,31/10/14,,TOTTENHAM FIRE STATION
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,12,329.50,FUEL,31/10/14,,WEST NORWOOD FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,13,307.44,FUEL,31/10/14,,TOOTING FIRE STATION
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,14,300.35,FUEL,31/10/14,,GREENWICH FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,15,280.16,FUEL,31/10/14,,WENNINGTON FIRE STATION
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,16,276.66,FUEL,31/10/14,,SOUTHALL FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,17,275.13,FUEL,31/10/14,,BARKING FIRE STATION
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,18,274.25,FUEL,31/10/14,,LAMBETH FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,19,265.20,FUEL,31/10/14,,STOKE NEWINGTON FIRE STATION
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,20,259.94,FUEL,31/10/14,,BEXLEY FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,21,259.07,FUEL,31/10/14,,WALTHAMSTOW FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,22,257.83,FUEL,31/10/14,,PECKHAM FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,23,248.46,FUEL,31/10/14,,NORBURY FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,24,244.18,FUEL,31/10/14,,BROMLEY FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,25,243.71,FUEL,31/10/14,,NORTH KENSINGTON FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,26,240.49,FUEL,31/10/14,,WATER OFFICE
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,27,237.70,FUEL,31/10/14,,BECKENHAM FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,28,236.75,FUEL,31/10/14,,WEST HAMPSTEAD FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,29,221.82,FUEL,31/10/14,,OLD KENT ROAD FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,30,218.98,FUEL,31/10/14,,HENDON FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,31,218.17,FUEL,31/10/14,,BRIXTON FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,32,217.61,FUEL,31/10/14,,PLUMSTEAD FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,33,216.26,FUEL,31/10/14,,HORNSEY FIRE STATION
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,34,214.69,FUEL,31/10/14,,ADDINGTON FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,35,202.82,FUEL,31/10/14,,ISLINGTON FIRE STATION
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,36,197.79,FUEL,31/10/14,,CLAPHAM FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,37,197.13,FUEL,31/10/14,,COMMAND UNIT - BARKING
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,38,191.69,FUEL,31/10/14,,HOMERTON FIRE STATION
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,39,183.92,FUEL,31/10/14,,EAST GREENWICH FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,40,182.14,FUEL,31/10/14,,WIMBLEDON FIRE STATION
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,41,179.90,FUEL,31/10/14,,ENFIELD FIRE STATION
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,42,177.67,FUEL,31/10/14,,WOODSIDE FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,43,173.75,FUEL,31/10/14,,HORNCHURCH FIRE STATION
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,44,172.37,FUEL,31/10/14,,DEPTFORD FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,45,169.10,FUEL,31/10/14,,COMMAND UNIT - LEWISHAM
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,46,161.40,FUEL,31/10/14,,ACTON FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,47,159.54,FUEL,31/10/14,,SOUTH EAST AREA
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,48,156.42,FUEL,31/10/14,,DOCKHEAD FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,49,153.75,FUEL,31/10/14,,SIDCUP FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,50,153.35,FUEL,31/10/14,,LEYTON FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,51,152.97,FUEL,31/10/14,,HEATHROW FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,52,147.03,FUEL,31/10/14,,COMMAND UNIT - WOODSIDE
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,53,145.01,FUEL,31/10/14,,NEW MALDEN FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,54,143.47,FUEL,31/10/14,,ORPINGTON FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,55,140.29,FUEL,31/10/14,,SHADWELL FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,56,136.09,FUEL,31/10/14,,CHELSEA FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,57,135.52,FUEL,31/10/14,,I&CT OPERATIONAL SUPPORT
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,58,134.04,FUEL,31/10/14,,HARROW FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,59,129.72,FUEL,31/10/14,,MILL HILL FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,60,124.32,FUEL,31/10/14,,SOUTHGATE FIRE STATION
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,61,122.11,FUEL,31/10/14,,HAROLD HILL FIRE STATION
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,62,120.64,FUEL,31/10/14,,SHOREDITCH FIRE STATION
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,63,118.33,FUEL,31/10/14,,PURLEY FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,64,117.46,FUEL,31/10/14,,RICHMOND FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,65,116.19,FUEL,31/10/14,,DOWGATE FIRE STATION
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,66,115.61,FUEL,31/10/14,,CHISWICK FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,67,115.00,FUEL,31/10/14,,SPECIAL OPERATIONAL GROUP
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,68,113.94,FUEL,31/10/14,,MITCHAM FIRE STATION
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,69,112.11,FUEL,31/10/14,,HOLLOWAY FIRE STATION
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,70,108.02,FUEL,31/10/14,,WALLINGTON FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,71,105.96,FUEL,31/10/14,,COMMAND UNIT - ISLINGTON
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,72,102.93,FUEL,31/10/14,,FULHAM FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,73,93.90,FUEL,31/10/14,,WOODFORE FIRE STATION
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,74,89.93,FUEL,31/10/14,,LEYTONSTONE FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,75,89.57,FUEL,31/10/14,,ELTHAM FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,76,87.13,FUEL,31/10/14,,MILLWALL FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,77,87.01,FUEL,31/10/14,,WHITECHAPEL FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,78,84.53,FUEL,31/10/14,,STRATFORD FIRE STATION
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,79,83.32,FUEL,31/10/14,,COMMAND UNIT - FULHAM
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,80,80.95,FUEL,31/10/14,,BARNET FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,81,78.66,FUEL,31/10/14,,PARK ROYAL FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,82,76.63,FUEL,31/10/14,,SURBITON FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,83,75.94,FUEL,31/10/14,,NEW CROSS FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,84,75.33,FUEL,31/10/14,,CBRN RRT
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,85,75.01,FUEL,31/10/14,,COMMAND UNIT - EDMONTON
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,86,71.19,FUEL,31/10/14,,BUSINESS CONTINUITY
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,87,70.01,FUEL,31/10/14,,BUSINESS CONTINUITY
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,88,69.88,FUEL,31/10/14,,NORTH WEST AREA TEAM
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,89,68.58,FUEL,31/10/14,,OPERATIONAL TACTICS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,90,66.93,FUEL,31/10/14,,SOUTH EAST AREA TEAM
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,91,64.95,FUEL,31/10/14,,COMMAND UNIT - RICHMOND
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,92,61.62,FUEL,31/10/14,,PLAISTOW FIRE STATION
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,93,49.91,FUEL,31/10/14,,LEE GREEN FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,94,43.82,FUEL,31/10/14,,LIFE EXTERNAL CONTRIBUTIONS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,95,42.71,FUEL,31/10/14,,COMMAND UNIT - WEMBLEY
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,96,41.13,FUEL,31/10/14,,PROTECTIVE EQUIPMENT GROUP
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,97,38.24,FUEL,31/10/14,,BIGGIN HILL FS
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,98,34.31,FUEL,31/10/14,,FIRE INVESTIGATION UNIT
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,99,20.73,FUEL,31/10/14,,PREMISES HOLDING A/C HQ
800054589,ALLSTAR BUSINESS SOLUTIONS LTD,E2003641972,100,15.51,FUEL,31/10/14,,FLEET ENGINEERING
800054590,ALLSTAR BUSINESS SOLUTIONS LTD,E2003683094,1,819.24,FUEL,31/10/14,"20,054.17",CENTRAL DEPARTMENT ACCOUNT
800054590,ALLSTAR BUSINESS SOLUTIONS LTD,E2003683094,2,756.77,FUEL,31/10/14,,CORPORATE PROCUREMENT SERVICES
800054590,ALLSTAR BUSINESS SOLUTIONS LTD,E2003683094,3,645.74,FUEL,31/10/14,,PADDINGTON FS
