Invoice Number, Batch No,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
64308,800106872,G BURLEY & SONS LTD,64308,34,56.33,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,35,8.48,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,36,60.55,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,37,3.76,PLANNED GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,38,16.92,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,39,7.40,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,40,16.41,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,41,19.57,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,42,22.28,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,43,62.95,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,44,3.24,PLANNED GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,45,99.29,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,46,131.56,PLANNED GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,47,6.70,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,48,30.14,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,49,44.68,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,50,27.57,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,51,26.77,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,52,51.99,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,53,25.89,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,54,52.09,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,55,25.09,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,56,21.60,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,57,55.46,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,58,82.92,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,59,34.06,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,60,50.79,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,61,122.43,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,62,65.65,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,63,14.46,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,64,22.25,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,65,20.56,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,66,18.25,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,67,26.60,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,68,47.13,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,69,18.55,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,70,28.27,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,71,40.50,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,72,19.16,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,73,50.64,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,74,23.18,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,75,57.15,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,76,26.53,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,77,21.55,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,78,51.82,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,79,405.71,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,80,126.77,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,81,19.54,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,82,34.00,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,83,33.29,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,84,305.43,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,85,13.71,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,86,24.31,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,87,95.63,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,88,29.19,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,89,40.80,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,90,16.10,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,91,76.75,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,92,31.55,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,93,109.65,PLANNED GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,94,28.42,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,95,21.08,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,96,72.53,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64308,800106872,G BURLEY & SONS LTD,64308,97,16.41,GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64309,800106869,G BURLEY & SONS LTD,64309,1,632.74,REACTIVE GROUNDS MAINTENANCE,30/11/17,748.74,Technical and Service Support,Works - Construction
64309,800106869,G BURLEY & SONS LTD,64309,2,18.00,REACTIVE GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
64309,800106869,G BURLEY & SONS LTD,64309,3,98.00,REACTIVE GROUNDS MAINTENANCE,30/11/17,,Technical and Service Support,Works - Construction
72567,231117K,EUROLOOS LTD,72567,1,"1,495.00",OPERATIONAL EQUIP-PURCHASE,30/11/17,"1,495.00",Central Operations,Emergency Services
72927,231117K,EUROLOOS LTD,72927,1,795.00,OPERATIONAL EQUIP-PURCHASE,30/11/17,795.00,Central Operations,Emergency Services
73496,231117K,EUROLOOS LTD,73496,1,850.00,OPERATIONAL EQUIP-PURCHASE,30/11/17,850.00,Central Operations,Emergency Services
790874,142064,CASTLE WATER LIMITED,790874,1,352.59,WATER & SEWERAGE RATES,30/11/17,352.59,Technical and Service Support,Utilities
796708,142064,CASTLE WATER LIMITED,796708,1,651.66,WATER & SEWERAGE RATES,30/11/17,651.66,Technical and Service Support,Utilities
805313,800106748,HAYS SPECIALIST RECRUITMENT,805313,1,843.85,FRS STAFF AGENCY,30/11/17,843.85,Technical and Service Support,Human Resources
805314,800106758,HAYS SPECIALIST RECRUITMENT,805314,1,"1,040.40",FRS STAFF AGENCY,30/11/17,"1,040.40",Operational Resilience,Human Resources
805315,800106792,HAYS SPECIALIST RECRUITMENT,805315,1,366.45,FRS STAFF AGENCY,30/11/17,366.45,Technical Support & Performance,Human Resources
805316,800106799,HAYS SPECIALIST RECRUITMENT,805316,1,474.32,FRS STAFF AGENCY,30/11/17,474.32,Technical and Service Support,Human Resources
805317,800106769,HAYS SPECIALIST RECRUITMENT,805317,1,506.05,FRS STAFF AGENCY,30/11/17,506.05,Technical Support & Performance,Human Resources
805318,800106798,HAYS SPECIALIST RECRUITMENT,805318,1,778.36,FRS STAFF AGENCY,30/11/17,778.36,Procurement,Human Resources
805319,800106804,HAYS SPECIALIST RECRUITMENT,805319,1,695.23,FRS STAFF AGENCY,30/11/17,695.23,Finance Services,Human Resources
805320,800106776,HAYS SPECIALIST RECRUITMENT,805320,1,592.90,FRS STAFF AGENCY,30/11/17,592.90,Technical and Service Support,Human Resources
805321,800106793,HAYS SPECIALIST RECRUITMENT,805321,1,962.55,FRS STAFF AGENCY,30/11/17,962.55,Legal & Democratic Services,Human Resources
805322,800106797,HAYS SPECIALIST RECRUITMENT,805322,1,610.75,FRS STAFF AGENCY,30/11/17,610.75,Technical Support & Performance,Human Resources
805323,800106762,HAYS SPECIALIST RECRUITMENT,805323,1,856.65,FRS STAFF AGENCY,30/11/17,856.65,Information and Communication Technology,Human Resources
805324,800106745,HAYS SPECIALIST RECRUITMENT,805324,1,610.75,FRS STAFF AGENCY,30/11/17,610.75,Fire Stations (South West),Human Resources
805325,800106778,HAYS SPECIALIST RECRUITMENT,805325,1,291.06,FRS STAFF AGENCY,30/11/17,291.06,Technical and Service Support,Human Resources
805326,800106813,HAYS SPECIALIST RECRUITMENT,805326,1,807.08,FRS STAFF AGENCY,30/11/17,807.08,Operational Resilience,Human Resources
805327,800106795,HAYS SPECIALIST RECRUITMENT,805327,1,"1,552.41",FRS STAFF AGENCY,30/11/17,"1,552.41",Legal & Democratic Services,Human Resources
805328,800106757,HAYS SPECIALIST RECRUITMENT,805328,1,864.16,FRS STAFF AGENCY,30/11/17,864.16,Information and Communication Technology,Human Resources
805329,800106772,HAYS SPECIALIST RECRUITMENT,805329,1,"1,128.40",FRS STAFF AGENCY,30/11/17,"1,128.40",Development and Training,Human Resources
805330,800106764,HAYS SPECIALIST RECRUITMENT,805330,1,610.75,FRS STAFF AGENCY,30/11/17,610.75,Technical Support & Performance,Human Resources
805331,800106744,HAYS SPECIALIST RECRUITMENT,805331,1,488.16,FRS STAFF AGENCY,30/11/17,488.16,Procurement,Human Resources
805332,800106796,HAYS SPECIALIST RECRUITMENT,805332,1,488.60,FRS STAFF AGENCY,30/11/17,488.60,Technical Support & Performance,Human Resources
805333,800106755,HAYS SPECIALIST RECRUITMENT,805333,1,614.60,FRS STAFF AGENCY,30/11/17,614.60,HR Management,Human Resources
805334,800106754,HAYS SPECIALIST RECRUITMENT,805334,1,"1,683.65",FRS STAFF AGENCY,30/11/17,"1,683.65",Information and Communication Technology,Human Resources
805335,800106805,HAYS SPECIALIST RECRUITMENT,805335,1,864.15,FRS STAFF AGENCY,30/11/17,864.15,Information and Communication Technology,Human Resources
805337,800106794,HAYS SPECIALIST RECRUITMENT,805337,1,807.90,FRS STAFF AGENCY,30/11/17,807.90,National Operational Guidance Project,Human Resources
805338,800106807,HAYS SPECIALIST RECRUITMENT,805338,1,610.75,FRS STAFF AGENCY,30/11/17,610.75,Technical Support & Performance,Human Resources
805341,800106806,HAYS SPECIALIST RECRUITMENT,805341,1,366.45,FRS STAFF AGENCY,30/11/17,366.45,Development and Training,Human Resources
805342,800106801,HAYS SPECIALIST RECRUITMENT,805342,1,605.20,FRS STAFF AGENCY,30/11/17,605.20,Fire Stations (Management),Human Resources
805343,800106775,HAYS SPECIALIST RECRUITMENT,805343,1,"1,346.92",FRS STAFF AGENCY,30/11/17,"1,346.92",Information and Communication Technology,Human Resources
805344,800106783,HAYS SPECIALIST RECRUITMENT,805344,1,362.04,FRS STAFF AGENCY,30/11/17,362.04,Procurement,Human Resources
805345,800106766,HAYS SPECIALIST RECRUITMENT,805345,1,863.80,FRS STAFF AGENCY,30/11/17,863.80,Information and Communication Technology,Human Resources
805346,800106815,HAYS SPECIALIST RECRUITMENT,805346,1,518.49,FRS STAFF AGENCY,30/11/17,518.49,Information and Communication Technology,Human Resources
805347,800106800,HAYS SPECIALIST RECRUITMENT,805347,1,"1,068.08",FRS STAFF AGENCY,30/11/17,"1,068.08",National Operational Guidance Project,Human Resources
805348,800106785,HAYS SPECIALIST RECRUITMENT,805348,1,793.20,FRS STAFF AGENCY,30/11/17,793.20,Operational Resilience,Human Resources
805349,800106808,HAYS SPECIALIST RECRUITMENT,805349,1,"1,040.40",FRS STAFF AGENCY,30/11/17,"1,040.40",Operational Resilience,Human Resources
805350,800106765,HAYS SPECIALIST RECRUITMENT,805350,1,567.10,FRS STAFF AGENCY,30/11/17,567.10,Development and Training,Human Resources
805351,800106810,HAYS SPECIALIST RECRUITMENT,805351,1,553.14,FRS STAFF AGENCY,30/11/17,553.14,Development and Training,Human Resources
805353,800106817,HAYS SPECIALIST RECRUITMENT,805353,1,619.47,FRS STAFF AGENCY,30/11/17,619.47,Procurement,Human Resources
805354,800106779,HAYS SPECIALIST RECRUITMENT,805354,1,614.60,FRS STAFF AGENCY,30/11/17,614.60,Fire Stations (South East),Human Resources
805355,800106756,HAYS SPECIALIST RECRUITMENT,805355,1,"1,683.65",FRS STAFF AGENCY,30/11/17,"1,683.65",Information and Communication Technology,Human Resources
805356,800106771,HAYS SPECIALIST RECRUITMENT,805356,1,610.75,FRS STAFF AGENCY,30/11/17,610.75,Technical Support & Performance,Human Resources
805357,800106752,HAYS SPECIALIST RECRUITMENT,805357,1,"1,506.40",FRS STAFF AGENCY,30/11/17,"1,506.40",Change to LFEPA Governance,Human Resources
805358,800106763,HAYS SPECIALIST RECRUITMENT,805358,1,"2,376.25",FRS STAFF AGENCY,30/11/17,"2,376.25",Procurement,Human Resources
805359,800106767,HAYS SPECIALIST RECRUITMENT,805359,1,610.75,FRS STAFF AGENCY,30/11/17,610.75,Fire Stations (South West),Human Resources
805360,800106782,HAYS SPECIALIST RECRUITMENT,805360,1,864.15,FRS STAFF AGENCY,30/11/17,864.15,Information and Communication Technology,Human Resources
805361,800106812,HAYS SPECIALIST RECRUITMENT,805361,1,606.39,FRS STAFF AGENCY,30/11/17,606.39,Technical Support & Performance,Human Resources
805362,800106774,HAYS SPECIALIST RECRUITMENT,805362,1,368.97,FRS STAFF AGENCY,30/11/17,368.97,Technical and Service Support,Human Resources
805364,800106784,HAYS SPECIALIST RECRUITMENT,805364,1,610.74,FRS STAFF AGENCY,30/11/17,610.74,Procurement,Human Resources
805365,800106747,HAYS SPECIALIST RECRUITMENT,805365,1,"1,289.12",FRS STAFF AGENCY,30/11/17,"1,289.12",Legal & Democratic Services,Human Resources
805367,800106791,HAYS SPECIALIST RECRUITMENT,805367,1,867.72,FRS STAFF AGENCY,30/11/17,867.72,Information and Communication Technology,Human Resources
805368,800106751,HAYS SPECIALIST RECRUITMENT,805368,1,610.75,FRS STAFF AGENCY,30/11/17,610.75,HR Management,Human Resources
805369,800106803,HAYS SPECIALIST RECRUITMENT,805369,1,"1,018.94",FRS STAFF AGENCY,30/11/17,"1,018.94",Legal & Democratic Services,Human Resources
805370,800106788,HAYS SPECIALIST RECRUITMENT,805370,1,839.30,FRS STAFF AGENCY,30/11/17,839.30,Information and Communication Technology,Human Resources
805371,800106746,HAYS SPECIALIST RECRUITMENT,805371,1,436.59,FRS STAFF AGENCY,30/11/17,436.59,Technical and Service Support,Human Resources
805372,800106781,HAYS SPECIALIST RECRUITMENT,805372,1,946.95,FRS STAFF AGENCY,30/11/17,946.95,Procurement,Human Resources
805373,800106750,HAYS SPECIALIST RECRUITMENT,805373,1,610.75,FRS STAFF AGENCY,30/11/17,610.75,Central Operations,Human Resources
805374,800106786,HAYS SPECIALIST RECRUITMENT,805374,1,"1,017.50",FRS STAFF AGENCY,30/11/17,"1,017.50",Development and Training,Human Resources
805375,800106773,HAYS SPECIALIST RECRUITMENT,805375,1,"1,040.40",FRS STAFF AGENCY,30/11/17,"1,040.40",Operational Resilience,Human Resources
805376,800106816,HAYS SPECIALIST RECRUITMENT,805376,1,605.40,FRS STAFF AGENCY,30/11/17,605.40,Central Operations,Human Resources
805377,800106749,HAYS SPECIALIST RECRUITMENT,805377,1,610.75,FRS STAFF AGENCY,30/11/17,610.75,Fire Stations (South West),Human Resources
805378,800106770,HAYS SPECIALIST RECRUITMENT,805378,1,602.02,FRS STAFF AGENCY,30/11/17,602.02,HR Management,Human Resources
805379,800106789,HAYS SPECIALIST RECRUITMENT,805379,1,610.75,FRS STAFF AGENCY,30/11/17,610.75,Finance Services,Human Resources
805380,800106761,HAYS SPECIALIST RECRUITMENT,805380,1,482.72,FRS STAFF AGENCY,30/11/17,482.72,Information and Communication Technology,Human Resources
