Vendor Name, Batch Number,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Pro Class
CORONA ENERGY RETAIL 4 LTD,140906,973911144,25,"1,047.81",GAS,24/12/2014,,Technical And Service Support,Utilities
CORONA ENERGY RETAIL 4 LTD,140906,973911144,26,270.07,GAS,24/12/2014,,Technical And Service Support,Utilities
CORONA ENERGY RETAIL 4 LTD,140906,973911144,27,551.57,GAS,24/12/2014,,Technical And Service Support,Utilities
CORONA ENERGY RETAIL 4 LTD,140906,973911144,28,623.83,GAS,24/12/2014,,Technical And Service Support,Utilities
CORONA ENERGY RETAIL 4 LTD,140906,973911144,29,872.93,GAS,24/12/2014,,Technical And Service Support,Utilities
CORONA ENERGY RETAIL 4 LTD,140906,973911144,30,587.86,GAS,24/12/2014,,Technical And Service Support,Utilities
CORONA ENERGY RETAIL 4 LTD,140907,973911145,1,546.82,GAS,24/12/2014,"4,559.29",Technical And Service Support,Utilities
CORONA ENERGY RETAIL 4 LTD,140907,973911145,2,754.13,GAS,24/12/2014,,Technical And Service Support,Utilities
CORONA ENERGY RETAIL 4 LTD,140907,973911145,3,"1,164.54",GAS,24/12/2014,,Technical And Service Support,Utilities
CORONA ENERGY RETAIL 4 LTD,140907,973911145,4,725.03,GAS,24/12/2014,,Technical And Service Support,Utilities
CORONA ENERGY RETAIL 4 LTD,140907,973911145,5,693.12,GAS,24/12/2014,,Technical And Service Support,Utilities
CORONA ENERGY RETAIL 4 LTD,140907,973911145,6,675.65,GAS,24/12/2014,,Technical And Service Support,Utilities
CARILLION COMMUNICATIONS LTD==,171214C,1012694,1,900,TACTICAL DAY TO DAY,24/12/2014,900,Technical And Service Support,"Works - Construction, R&M"
*GET YOURSELF NOTICED LTD,800056169,12026,1,145,COMMUNITY RELATIONS,24/12/2014,"1,588.00",Community Safety Delivery,Facilities & Management S
*GET YOURSELF NOTICED LTD,800056169,12026,2,105,COMMUNITY RELATIONS,24/12/2014,,Community Safety Delivery,Facilities & Management S
*GET YOURSELF NOTICED LTD,800056169,12026,3,195,COMMUNITY RELATIONS,24/12/2014,,Community Safety Delivery,Facilities & Management S
*GET YOURSELF NOTICED LTD,800056169,12026,4,225,COMMUNITY RELATIONS,24/12/2014,,Community Safety Delivery,Facilities & Management S
*GET YOURSELF NOTICED LTD,800056169,12026,5,668,COMMUNITY RELATIONS,24/12/2014,,Community Safety Delivery,Facilities & Management S
*GET YOURSELF NOTICED LTD,800056169,12026,6,250,COMMUNITY RELATIONS,24/12/2014,,Community Safety Delivery,Facilities & Management S
RUTH LEE LTD==================,181214E,12850,1,660,PROTECTIVE EQUIPT - PARTS,24/12/2014,670,Technical and Service Support,Fire & Rescue
RUTH LEE LTD==================,181214E,12850,2,10,REPAIR & MAINTENANCE,24/12/2014,,Technical And Service Support,Fire & Rescue
PRESSURE SEAL SOLUTIONS LTD===,101214C,13645,1,787.5,STATIONERY CONSUMABLES,24/12/2014,787.5,Finance Services,Mail Services
MAYFAIR'S COACHES LTD=========,161214E,13882,1,275,CONTRACT HIRE,24/12/2014,275,Procurement,Vehicle Management
F.A CLOVER & SON LTD,181214E,14/5070,1,"38,917.13",STRATEGIC (NON CYCLICAL),24/12/2014,"38,917.13",Technical And Service Support,"Works - Construction, R&M"
ATKINS LIMITED================,181214E,14036526,1,"5,279.00",CONSULTANTS,24/12/2014,"5,279.00",Strategy & Performance,ICT
KIER BUILDING SERV ENGINEERS==,181214C,14060383,1,"16,460.05",STRATEGIC (CYCLICAL),24/12/2014,"16,460.05",Technical And Service Support,"Works - Construction, R&M"
KIER BUILDING SERV ENGINEERS==,181214C,14060646,1,"33,309.91",TACTICAL DAY TO DAY,24/12/2014,"72,044.32",Technical And Service Support,"Works - Construction, R&M"
KIER BUILDING SERV ENGINEERS==,181214C,14060646,2,530.65,TACTICAL DAY TO DAY,24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
KIER BUILDING SERV ENGINEERS==,181214C,14060646,3,"1,770.09",TACTICAL DAY TO DAY,24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
KIER BUILDING SERV ENGINEERS==,181214C,14060646,4,"1,909.13",TACTICAL DAY TO DAY,24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
KIER BUILDING SERV ENGINEERS==,181214C,14060646,5,"25,949.27",STRATEGIC (CYCLICAL),24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
KIER BUILDING SERV ENGINEERS==,181214C,14060646,6,"1,204.00",STRATEGIC (CYCLICAL),24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
KIER BUILDING SERV ENGINEERS==,181214C,14060646,7,"1,509.19",STRATEGIC (CYCLICAL),24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
KIER BUILDING SERV ENGINEERS==,181214C,14060646,8,"5,862.08",STRATEGIC (CYCLICAL),24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
PA ASSOCIATES (UK) LTD========,181214C,14145,1,697.5,STRATEGIC (NON CYCLICAL),24/12/2014,"1,395.00",Technical and Service Support,Environmental Services
PA ASSOCIATES (UK) LTD========,181214C,14145,2,697.5,STRATEGIC (NON CYCLICAL),24/12/2014,,Technical and Service Support,Environmental Services
AFFINITY WATER,140909,1462190&S,1,352.77,WATER & SEWERAGE RATES,24/12/2014,352.77,Technical And Service Support,Utilities
LONDON FIT OUT LTD,181214C,1467,1,"36,929.00",DEVELOPMENT  EXPENSES-CONTRACT,24/12/2014,"36,929.00",Technical and Service Support,"Works - Construction, R&M"
BRITISH GAS BUSINESS==========,140902,1616911141,1,56.93,ELECTRICITY,24/12/2014,849.72,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140902,1616911141,2,46.32,ELECTRICITY,24/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140902,1616911141,3,84.03,ELECTRICITY,24/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140902,1616911141,4,52.93,ELECTRICITY,24/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140902,1616911141,5,8.79,GAS,24/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140902,1616911141,6,9.28,ELECTRICITY,24/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140902,1616911141,7,12.36,ELECTRICITY,24/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140902,1616911141,8,12.33,ELECTRICITY,24/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140902,1616911141,9,16.52,ELECTRICITY,24/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140902,1616911141,10,35.33,ELECTRICITY,24/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140902,1616911141,11,23.77,ELECTRICITY,24/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140902,1616911141,12,12.08,ELECTRICITY,24/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140902,1616911141,13,55.81,ELECTRICITY,24/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140902,1616911141,14,27.23,ELECTRICITY,24/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140902,1616911141,15,85.07,ELECTRICITY,24/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140902,1616911141,16,10.28,ELECTRICITY,24/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140902,1616911141,17,29.37,ELECTRICITY,24/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140902,1616911141,18,57.96,ELECTRICITY,24/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140902,1616911141,19,36.17,ELECTRICITY,24/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140902,1616911141,20,32.63,ELECTRICITY,24/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140902,1616911141,21,19.59,ELECTRICITY,24/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140902,1616911141,22,24.44,ELECTRICITY,24/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140902,1616911141,23,55.55,ELECTRICITY,24/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140902,1616911141,24,14.57,ELECTRICITY,24/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140902,1616911141,25,10.28,ELECTRICITY,24/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140902,1616911141,26,10,ELECTRICITY,24/12/2014,,Technical And Service Support,Utilities
BRITISH GAS BUSINESS==========,140902,1616911141,27,10.1,ELECTRICITY,24/12/2014,,Technical And Service Support,Utilities
SAFEGUARD PEST CON. & ENV.LTD,191214C,17206,1,"1,040.00",STRATEGIC (NON CYCLICAL),24/12/2014,"1,040.00",Technical and Service Support,Environmental Services
SAFEGUARD PEST CON. & ENV.LTD,191214C,17207,1,320,STRATEGIC (NON CYCLICAL),24/12/2014,320,Technical and Service Support,Environmental Services
SAFEGUARD PEST CON. & ENV.LTD,181214E,17215,1,730,PEST CONTROL,24/12/2014,730,Technical And Service Support,Environmental Services
SAFEGUARD PEST CON. & ENV.LTD,181214E,17262,1,820,PEST CONTROL,24/12/2014,820,Technical And Service Support,Environmental Services
BOURNES OF LONDON PROJECTS LTD,171214C,1835,1,635.63,STRATEGIC (NON CYCLICAL),24/12/2014,635.63,Technical and Service Support,"Works - Construction, R&M"
ASPECTS=======================,181214C,214399,1,"3,385.41",REFRESHMENTS,24/12/2014,"3,385.41",Communications,Catering
GRADIENT CONSULTANTS LLP======,191214C,2152,1,545,STRATEGIC (NON CYCLICAL),24/12/2014,"9,595.00",Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,191214C,2152,2,545,STRATEGIC (NON CYCLICAL),24/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,191214C,2152,3,555,STRATEGIC (NON CYCLICAL),24/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,191214C,2152,4,525,STRATEGIC (NON CYCLICAL),24/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,191214C,2152,5,555,STRATEGIC (NON CYCLICAL),24/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,191214C,2152,6,525,STRATEGIC (NON CYCLICAL),24/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,191214C,2152,7,600,STRATEGIC (NON CYCLICAL),24/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,191214C,2152,8,555,STRATEGIC (NON CYCLICAL),24/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,191214C,2152,9,525,STRATEGIC (NON CYCLICAL),24/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,191214C,2152,10,670,STRATEGIC (NON CYCLICAL),24/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,191214C,2152,11,555,STRATEGIC (NON CYCLICAL),24/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,191214C,2152,12,630,STRATEGIC (NON CYCLICAL),24/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,191214C,2152,13,525,STRATEGIC (NON CYCLICAL),24/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,191214C,2152,14,670,STRATEGIC (NON CYCLICAL),24/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,191214C,2152,15,545,STRATEGIC (NON CYCLICAL),24/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,191214C,2152,16,545,STRATEGIC (NON CYCLICAL),24/12/2014,,Technical and Service Support,"Works - Construction, R&M"
GRADIENT CONSULTANTS LLP======,191214C,2152,17,525,STRATEGIC (NON CYCLICAL),24/12/2014,,Technical and Service Support,"Works - Construction, R&M"
MISS EMMA COLLINS,140909,233905,1,980,PROFESSIONAL FEES ENFORCEMENT,24/12/2014,980,Legal & Democratic Services,Legal Services
ASBESTOS FIRST================,181214C,23569/S5779,1,195,ASBESTOS,24/12/2014,390,Technical and Service Support,Environmental Services
ASBESTOS FIRST================,181214C,23569/S5779,2,195,ASBESTOS,24/12/2014,,Technical and Service Support,Environmental Services
NOMURA INTERNATIONAL PLC,140909,24-683,1,"18,492.95",PREMIUMS,24/12/2014,"18,492.95",Central Finance,Consultancy
WEST NORWOOD PROPERTIES LTD,140901,251214-24315,1,"7,750.75",RENTS,24/12/2014,"7,750.75",Technical And Service Support,"Works - Construction, R&M"
B NOKES CONTRACTS LTD,101214C,2515,1,277.5,TACTICAL DAY TO DAY,24/12/2014,277.5,Technical And Service Support,"Works - Construction, R&M"
B NOKES CONTRACTS LTD,191214C,2522,1,560,TACTICAL DAY TO DAY,24/12/2014,560,Technical And Service Support,"Works - Construction, R&M"
B NOKES CONTRACTS LTD,191214C,2527,1,980,TACTICAL DAY TO DAY,24/12/2014,980,Technical And Service Support,"Works - Construction, R&M"
B NOKES CONTRACTS LTD,191214C,2528,1,600,TACTICAL DAY TO DAY,24/12/2014,600,Technical And Service Support,"Works - Construction, R&M"
B NOKES CONTRACTS LTD,191214C,2529,1,440,TACTICAL DAY TO DAY,24/12/2014,440,Technical And Service Support,"Works - Construction, R&M"
B NOKES CONTRACTS LTD,191214C,2530,1,260,TACTICAL DAY TO DAY,24/12/2014,260,Technical And Service Support,"Works - Construction, R&M"
B NOKES CONTRACTS LTD,191214C,2532,1,900,TACTICAL DAY TO DAY,24/12/2014,900,Technical And Service Support,"Works - Construction, R&M"
PHONOGRAPHIC PERFORMANCE LTD,191214C,2561445,1,"8,944.69",LICENCES,24/12/2014,"35,778.76",Technical And Service Support,Financial Services
PHONOGRAPHIC PERFORMANCE LTD,191214C,2561445,2,"26,834.07",LICENCES,24/12/2014,,Technical And Service Support,Financial Services
ARKAS LIMITED=================,191214C,26298,1,136.62,STRATEGIC (CYCLICAL),24/12/2014,982.77,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,26298,2,118.78,STRATEGIC (CYCLICAL),24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,26298,3,302.74,STRATEGIC (CYCLICAL),24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,26298,4,424.63,STRATEGIC (CYCLICAL),24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,26299,1,359.09,STRATEGIC (CYCLICAL),24/12/2014,449.41,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,26299,2,90.32,STRATEGIC (CYCLICAL),24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,26301,1,336.81,STRATEGIC (CYCLICAL),24/12/2014,850.2,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,26301,2,181,STRATEGIC (CYCLICAL),24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,26301,3,184.39,TACTICAL DAY TO DAY,24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,26301,4,148,STRATEGIC (CYCLICAL),24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,26302,1,148,STRATEGIC (CYCLICAL),24/12/2014,727.25,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,26302,2,214,STRATEGIC (CYCLICAL),24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,26302,3,184.25,STRATEGIC (CYCLICAL),24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,26302,4,181,STRATEGIC (CYCLICAL),24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,26303,1,299.75,STRATEGIC (CYCLICAL),24/12/2014,"1,374.42",Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,26303,2,380.08,STRATEGIC (CYCLICAL),24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,26303,3,312.16,TACTICAL DAY TO DAY,24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,26303,4,382.43,STRATEGIC (CYCLICAL),24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,26304,1,493.9,STRATEGIC (CYCLICAL),24/12/2014,"1,058.60",Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,26304,2,184.25,STRATEGIC (CYCLICAL),24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,26304,3,197.5,STRATEGIC (CYCLICAL),24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,26304,4,182.95,STRATEGIC (CYCLICAL),24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,26307,1,263.5,STRATEGIC (CYCLICAL),24/12/2014,"1,267.48",Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,26307,2,501.99,STRATEGIC (CYCLICAL),24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,26307,3,320.99,TACTICAL DAY TO DAY,24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,26307,4,181,STRATEGIC (CYCLICAL),24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,26308,1,369.84,STRATEGIC (CYCLICAL),24/12/2014,534.34,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,26308,2,164.5,STRATEGIC (CYCLICAL),24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,2636,1,395.98,STRATEGIC (CYCLICAL),24/12/2014,"1,306.24",Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,2636,2,346,STRATEGIC (CYCLICAL),24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,2636,3,168.76,STRATEGIC (CYCLICAL),24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
ARKAS LIMITED=================,191214C,2636,4,395.5,STRATEGIC (CYCLICAL),24/12/2014,,Technical And Service Support,"Works - Construction, R&M"
THE UTILITIES EXCHANGE LTD====,151214C,2668,1,"2,243.75",CONSULTANTS,24/12/2014,"2,243.75",Technical And Service Support,Environmental Services
ADECCO UK LIMITED=============,800055035,26948930,1,439.6,FRS STAFF AGENCY,24/12/2014,439.6,Operations Non Fire Stations,Human Resources
ADECCO UK LIMITED=============,800055074,26952658,1,"1,241.25",FRS STAFF AGENCY,24/12/2014,"1,241.25",Communications,Human Resources
ADECCO UK LIMITED=============,800055062,26952670,1,"1,025.00",FRS STAFF AGENCY,24/12/2014,"1,025.00",Information and Communication Technology,Human Resources
ADECCO UK LIMITED=============,800055063,26952671,1,"1,281.25",FRS STAFF AGENCY,24/12/2014,"1,281.25",Information and Communication Technology,Human Resources
ADECCO UK LIMITED=============,800055064,26952672,1,"1,025.00",FRS STAFF AGENCY,24/12/2014,"1,025.00",Information and Communication Technology,Human Resources
ADECCO UK LIMITED=============,800055065,26952673,1,"1,281.25",FRS STAFF AGENCY,24/12/2014,"1,281.25",Information and Communication Technology,Human Resources
ADECCO UK LIMITED=============,800055066,26952674,1,"1,025.00",FRS STAFF AGENCY,24/12/2014,"1,025.00",Information and Communication Technology,Human Resources
ADECCO UK LIMITED=============,800055271,26960029,1,"1,177.40",FRS STAFF AGENCY,24/12/2014,"1,177.40",Communications,Human Resources
ADECCO UK LIMITED=============,800055378,26971961,1,439.6,FRS STAFF AGENCY,24/12/2014,439.6,Regulatory Fire Safety,Human Resources
