 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass,
800126553,G BURLEY & SONS LTD,72907,51,55.46,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,52,82.92,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,53,34.06,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,54,50.79,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,55,130.56,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,56,65.65,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,57,225.42,PLANNED GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,58,14.46,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,59,22.25,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,60,20.56,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,61,18.25,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,62,26.60,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,63,47.13,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,64,40.50,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,65,19.16,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,66,50.64,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,67,23.18,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,68,57.15,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,69,26.53,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,70,22.80,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,71,60.15,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,72,419.46,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,73,129.90,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,74,19.54,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,75,34.00,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,76,34.54,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,77,305.43,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,78,13.71,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,79,15.20,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,80,95.63,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,81,49.06,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,82,29.19,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,83,23.24,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,84,25.50,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,85,16.10,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,86,76.75,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,87,31.55,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,88,109.65,PLANNED GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,89,28.42,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,90,21.08,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126553,G BURLEY & SONS LTD,72907,91,76.91,GROUNDS MAINTENANCE,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,1,242.00,REACTIVE MEP,28/02/19,"7,548.59",Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,2,"3,738.06",REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,3,131.05,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,4,16.52,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,5,56.80,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,6,17.90,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,7,53.70,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,8,27.35,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,9,394.74,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,10,17.90,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,11,8.82,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,12,8.82,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,13,32.00,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,14,18.23,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,15,53.70,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,16,30.65,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,17,17.90,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,18,36.39,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,19,17.90,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,20,53.70,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,21,17.64,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,22,72.92,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,23,18.23,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,24,33.04,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,25,79.36,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,26,11.96,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,27,44.75,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,28,101.45,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,29,100.62,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,30,89.50,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,31,49.56,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,32,16.52,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,33,190.15,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,34,145.84,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,35,118.57,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,36,44.75,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,37,35.80,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,38,27.35,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,39,36.43,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,40,18.23,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,41,49.56,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,42,11.96,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,43,99.78,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,44,92.90,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,45,146.54,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,46,126.24,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,47,16.52,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,48,171.86,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,49,44.84,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,50,191.15,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,51,104.79,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,52,87.92,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
800126518,SERVEST GROUP LIMITED,75161,53,177.73,REACTIVE MEP,28/02/19,,Technical and Service Support,Works - Construction,
200219K,CANON UK LTD,770697374,1,839.13,HARDWARE PRINTERS,28/02/19,839.13,Central Operations,ICT,
210219K,ZIP HEATERS (UK) LTD,800545,1,276.00,REACTIVE MEP,28/02/19,276.00,Technical and Service Support,Works - Construction,
210219K,FIRE SERVICE COLLEGE LTD,815252,1,250.00,ACCOMMODATION BOOKINGS,28/02/19,420.00,Training and Professional Development,Human Resources,
210219K,FIRE SERVICE COLLEGE LTD,815252,2,170.00,ACCOMMODATION BOOKINGS,28/02/19,,Training and Professional Development,Human Resources,
142591,TLT SOLICITORS,8417,1,413.40,PROFESSIONAL FEES GENERAL,28/02/19,413.40,General Counsel,Legal Services,
250219V,H & V HEATING & VENTILATING,8591/318/JE,1,"53,433.94",DEVELOPMENT  EXPENSES-CONTRACT,28/02/19,"53,433.94",Technical and Service Support,Building Constr Materials,
220219K,ACE VEHICLE SERVICES LIMITED,9,1,295.00,OPERATIONAL EQUIP-PURCHASE,28/02/19,295.00,Fire Stations (North West),Building Constr Materials,
142577,BETTER PLACED,914,1,"1,503.95",ADVERTISING,28/02/19,"1,503.95",Communications,Human Resources,
142590,MR. DAN PAWSON POUNDS,96540,1,711.60,PROFESSIONAL FEES GENERAL,28/02/19,711.60,General Counsel,Legal Services,
220219K,THAMES WATER UTILITIES LTD,CBA1809291,1,"1,273.00",CURRENT HYDRANT COSTS,28/02/19,"1,273.00",Procurement,Works - Construction,
220219K,THAMES WATER UTILITIES LTD,CBA1809292,1,"1,273.00",CURRENT HYDRANT COSTS,28/02/19,"1,273.00",Procurement,Works - Construction,
220219K,THAMES WATER UTILITIES LTD,CBA1809293,1,256.00,CURRENT HYDRANT COSTS,28/02/19,256.00,Procurement,Works - Construction,
220219K,THAMES WATER UTILITIES LTD,CBA1809294,1,"1,273.00",CURRENT HYDRANT COSTS,28/02/19,"1,273.00",Procurement,Works - Construction,
220219K,THAMES WATER UTILITIES LTD,CBA1809295,1,"1,273.00",CURRENT HYDRANT COSTS,28/02/19,"1,273.00",Procurement,Works - Construction,
220219K,THAMES WATER UTILITIES LTD,CBA1809297,1,348.00,CURRENT HYDRANT COSTS,28/02/19,348.00,Procurement,Works - Construction,
220219K,THAMES WATER UTILITIES LTD,CBA1809300,1,348.00,CURRENT HYDRANT COSTS,28/02/19,348.00,Procurement,Works - Construction,
220219K,THAMES WATER UTILITIES LTD,CBA1809307,1,"1,273.00",CURRENT HYDRANT COSTS,28/02/19,"1,273.00",Procurement,Works - Construction,
220219K,THAMES WATER UTILITIES LTD,CBA1809310,1,354.00,CURRENT HYDRANT COSTS,28/02/19,354.00,Procurement,Works - Construction,
220219K,THAMES WATER UTILITIES LTD,CBA1809313,1,"1,273.00",CURRENT HYDRANT COSTS,28/02/19,"1,273.00",Procurement,Works - Construction,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,1,599.98,FUEL,28/02/19,"16,613.94",Procurement,Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,2,570.55,FUEL,28/02/19,,Fire Stations (South West),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,3,564.66,FUEL,28/02/19,,Fire Stations (North West),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,4,376.00,FUEL,28/02/19,,Operational Resilience,Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,5,357.60,FUEL,28/02/19,,Fire Stations (North West),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,6,343.57,FUEL,28/02/19,,Fire Stations (North West),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,7,323.78,FUEL,28/02/19,,Fire Stations (South West),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,8,302.13,FUEL,28/02/19,,Fire Stations (South West),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,9,289.65,FUEL,28/02/19,,Fire Stations (North West),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,10,275.32,FUEL,28/02/19,,Fire Stations (South West),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,11,274.23,FUEL,28/02/19,,Information and Communication Technology,Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,12,271.53,FUEL,28/02/19,,Fire Stations (North East),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,13,264.80,FUEL,28/02/19,,Fire Stations (North West),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,14,262.13,FUEL,28/02/19,,Fire Stations (South West),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,15,258.60,FUEL,28/02/19,,Fire Stations (North East),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,16,257.85,FUEL,28/02/19,,Fire Stations (South West),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,17,255.23,FUEL,28/02/19,,Fire Stations (North East),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,18,253.98,FUEL,28/02/19,,Fire Stations (North West),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,19,248.98,FUEL,28/02/19,,Fire Stations (South West),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,20,248.84,FUEL,28/02/19,,Fire Stations (North East),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,21,244.80,FUEL,28/02/19,,Fire Stations (South East),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,22,237.26,FUEL,28/02/19,,Fire Stations (South West),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,23,234.57,FUEL,28/02/19,,Fire Stations (North East),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,24,230.88,FUEL,28/02/19,,Fire Stations (North West),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,25,229.27,FUEL,28/02/19,,Fire Stations (North East),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,26,229.15,FUEL,28/02/19,,Fire Stations (North West),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,27,218.98,FUEL,28/02/19,,Fire Stations (North West),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,28,215.15,FUEL,28/02/19,,Operational Policy,Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,29,213.46,FUEL,28/02/19,,Fire Stations (South East),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,30,207.58,FUEL,28/02/19,,Fire Stations (South East),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,31,206.89,FUEL,28/02/19,,Fire Stations (North East),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,32,191.83,FUEL,28/02/19,,Fire Stations (North West),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,33,189.23,FUEL,28/02/19,,Fire Stations (South West),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,34,188.61,FUEL,28/02/19,,Fire Stations (South West),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,35,186.34,FUEL,28/02/19,,Fire Stations (North West),Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,36,180.03,FUEL,28/02/19,,Central Fire Safety,Vehicle Management,
800126729,ALLSTAR BUSINESS SOLUTIONS LTD,E2010828062,37,178.55,FUEL,28/02/19,,Central Operations,Vehicle Management,
