Order Number,Date,Order value,Order Description,Location,Supplier,Unit Cost,Order Quantity,Line Cost,Order Number Grouped,Total Order Cost
PSP/24506,29/01/19,8350.00,REPAIRS TO APPLIANCE BAY FLOOR TOOTING FS,TOOTING FIRE STATION,FAHEY BUILDERS LTD,"8,350.00",1.00,"8,350.00",PSP/24506,"8,350.00"
PSP/24507,29/01/19,6360.00,YARD AND DRAINAGE REPAIR CHELSEA FS,CHELSEA FIRE STATION,FAHEY BUILDERS LTD,"6,360.00",1.00,"6,360.00",PSP/24507,"6,360.00"
PSP/24508,29/01/19,9978.50,RECEORATE CORPORATE MANAGAMENT SUITE UNION ST,UNION STREET HQ - FM,B NOKES CONTRACTS LTD,"9,978.50",1.00,"9,978.50",PSP/24508,"9,978.50"
PSP/24509,29/01/19,9870.00,REFRIDGERATOR REPLLACEMENT UNION ST,UNION STREET HQ - FM,B NOKES CONTRACTS LTD,1.00,"9,870.00","9,870.00",PSP/24509,"9,870.00"
PSP/24511,30/01/19,6224.10,VARIOUS WORKS - STRATFORD FS,STRATFORD FIRE STATION,B NOKES CONTRACTS LTD,"6,224.10",1.00,"6,224.10",PSP/24511,"6,224.10"
PSP/24517,04/02/19,9828.80,REPLACEMENT FLOORING LAMBETH CBRN 2ND FLOOR,LAMBETH RIVER STATION,CARPETS & FLOOR COVERS DIRECT,"9,828.80",1.00,"9,828.80",PSP/24517,"9,828.80"
PSP/24518,04/02/19,6120.00,REPLACEMENT FLOORING HESTON FS,HESTON FIRE STATION,CARPETS & FLOOR COVERS DIRECT,"6,120.00",1.00,"6,120.00",PSP/24518,"6,120.00"
PSP/24519,05/02/19,7572.22,REPLACEMENT FLOORING BECKENHAM FS,BECKENHAM FIRE STATION,CARPETS & FLOOR COVERS DIRECT,"7,572.22",1.00,"7,572.22",PSP/24519,"7,572.22"
PSP/24520,05/02/19,5835.00,REPLACEMENT FLOORING BRIXTON FS,BRIXTON FIRE STATION,CARPETS & FLOOR COVERS DIRECT,"5,835.00",1.00,"5,835.00",PSP/24520,"5,835.00"
PSP/24521,05/02/19,5770.75,REPLACEMENT FLOORING WENNINGTON FS,WENNINGTON FIRE STATION,CARPETS & FLOOR COVERS DIRECT,"5,770.75",1.00,"5,770.75",PSP/24521,"5,770.75"
PSP/24523,05/02/19,7136.00,REPLACEMENT FLOORING LAMBETH FS,LAMBETH FIRE STATION,CARPETS & FLOOR COVERS DIRECT,"7,136.00",1.00,"7,136.00",PSP/24523,"7,136.00"
PSP/24524,05/02/19,9714.60,REPLACEMENT FLOORING BROMLEY FS,BROMLEY FIRE STATION,CARPETS & FLOOR COVERS DIRECT,"9,714.60",1.00,"9,714.60",PSP/24524,"9,714.60"
PSP/24525,05/02/19,6431.00,PEST CONTROL BARKING FS,PROPERTY SERVICES (3 US),SAFEGUARD PEST CON. & ENV.LTD,1.00,"2,142.00","2,142.00",PSP/24525,"6,431.00"
PSP/24525,05/02/19,6431.00,PEST CONTROL SIDCUP FS,PROPERTY SERVICES (3 US),SAFEGUARD PEST CON. & ENV.LTD,1.00,"3,640.00","3,640.00",,
PSP/24525,05/02/19,6431.00,PEST CONTROL WEMBLEY FS,PROPERTY SERVICES (3 US),SAFEGUARD PEST CON. & ENV.LTD,1.00,324.00,324.00,,
PSP/24525,05/02/19,6431.00,PEST CONTROL ILFORD FS,PROPERTY SERVICES (3 US),SAFEGUARD PEST CON. & ENV.LTD,1.00,165.00,165.00,,
PSP/24525,05/02/19,6431.00,PEST CONTROL HOLLOWAY FS,PROPERTY SERVICES (3 US),SAFEGUARD PEST CON. & ENV.LTD,1.00,160.00,160.00,,
PSP/24526,05/02/19,7754.50,WORKS TO WATCH/GEAR ROOM CLAPHAM FS,CLAPHAM FIRE STATION,B NOKES CONTRACTS LTD,"7,754.50",1.00,"7,754.50",PSP/24526,"7,754.50"
PSP/24527,05/02/19,8640.00,DRILL TOWER REPAIR WEMBLEY FS,WEMBLEY FIRE STATION,FAHEY BUILDERS LTD,"8,640.00",1.00,"8,640.00",PSP/24527,"8,640.00"
PSP/24528,05/02/19,8335.00,ROOF REPAIR UNION ST,UNION STREET HQ - FM,FAHEY BUILDERS LTD,"8,335.00",1.00,"8,335.00",PSP/24528,"8,335.00"
PSP/24529,05/02/19,6420.00,BRICK WORK REPAIR FULHAM FS,FULHAM FIRE STATION,FAHEY BUILDERS LTD,"6,420.00",1.00,"6,420.00",PSP/24529,"6,420.00"
PSP/24531,06/02/19,6218.55,DECORATION AND TILING WORKS ISLINGTON,ISLINGTON FIRE STATION,B NOKES CONTRACTS LTD,"6,218.55",1.00,"6,218.55",PSP/24531,"6,218.55"
PSP/24537,06/02/19,5645.00,BALCONY REPAIRS ELTHAM FS,ELTHAM FIRE STATION,FAHEY BUILDERS LTD,"5,645.00",1.00,"5,645.00",PSP/24537,"5,645.00"
PSP/24546,13/02/19,9999.05,ROOF WORKS WALTHAMSTOW FS,WALTHAMSTOW FIRE STATION,B NOKES CONTRACTS LTD,"9,999.05",1.00,"9,999.05",PSP/24546,"9,999.05"
PSP/24548,13/02/19,8106.09,TREND CONTROLLER UPGRADE HAMMERSMITH FS,HAMMERSMITH FIRE STATION,PILLINGER CONTROLS LTD,"8,106.09",1.00,"8,106.09",PSP/24548,"8,106.09"
PSP/24573,15/02/19,9931.00,SINGLE FEMALE SHOWER/WC/BASSIN WORKS CHELSEA FS,CHELSEA FIRE STATION,B NOKES CONTRACTS LTD,"9,931.00",1.00,"9,931.00",PSP/24573,"9,931.00"
PSP/24574,15/02/19,9931.00,SINGLE FEMALE SHOWER/WC/BASSIN WORKS CLAPHAM FS,CLAPHAM FIRE STATION,B NOKES CONTRACTS LTD,"9,931.00",1.00,"9,931.00",PSP/24574,"9,931.00"
PSP/24575,19/02/19,5737.40,DOOR REPAIRS ERITH FS,ERITH FIRE STATION,B NOKES CONTRACTS LTD,"5,737.40",1.00,"5,737.40",PSP/24575,"5,737.40"
PSP/24583,22/02/19,7263.25,VARIOUS WORKS TOOTING FS,TOOTING FIRE STATION,B NOKES CONTRACTS LTD,"7,263.25",1.00,"7,263.25",PSP/24583,"7,263.25"
PSP/24589,25/02/19,5763.65,REPAIRS TO CM TOILET AND SHOWER AREA ISLINGTON FS,ISLINGTON FIRE STATION,B NOKES CONTRACTS LTD,"5,763.65",1.00,"5,763.65",PSP/24589,"5,763.65"
PSP/24591,25/02/19,8954.00,DRILL TOWER REPAIR TOOTING FS,TOOTING FIRE STATION,FAHEY BUILDERS LTD,"8,954.00",1.00,"8,954.00",PSP/24591,"8,954.00"
PSP/24592,25/02/19,5763.65,TILING IN SM TOILET ISLINGTON FS,ISLINGTON FIRE STATION,B NOKES CONTRACTS LTD,"5,763.65",1.00,"5,763.65",PSP/24592,"5,763.65"
PSP/24593,25/02/19,9497.00,REPAIR TO MALE SHOWER WOODFORD FS,WOODFORD FIRE STATION,B NOKES CONTRACTS LTD,"9,497.00",1.00,"9,497.00",PSP/24593,"9,497.00"
PSP/24595,25/02/19,7717.65,ELECTRICAL VEICHLE CHARGING POINT INSTALLATION MERTON LOC,MERTON LOC-PROPERTY ORDER ONLY,CHARGEMASTER PLC,"7,717.65",1.00,"7,717.65",PSP/24595,"7,717.65"
PSP/24598,25/02/19,9387.20,NEW BOILER INSTALLATION ROMFORD FS,ROMFORD FIRE STATION,ADVECO LTD T/A AO SMITH WATER,1.00,"9,387.20","9,387.20",PSP/24598,"9,387.20"
PSP/24600,26/02/19,9238.00,DOOR WORKS TOOTING FS,TOOTING FIRE STATION,B NOKES CONTRACTS LTD,"9,238.00",1.00,"9,238.00",PSP/24600,"9,238.00"
PSP/24601,26/02/19,5055.65,BIRD NETTING WASH DOWN AREA SIDCUP FS,SIDCUP FIRE STATION,SERVEST PEST PATROL,"5,055.65",1.00,"5,055.65",PSP/24601,"5,055.65"
PSP/24602,28/02/19,9607.54,ELECTRICAL VEICHLE CHARGING POINT INSTALLATION SOUTHALL FS,SOUTHALL FIRE STATION,CHARGEMASTER PLC,"9,607.54",1.00,"9,607.54",PSP/24602,"9,607.54"
PSP/24604,05/03/19,6182.00,VARIOUS EXTERNAL WORKS BIGGIN HILL FS,BIGGIN HILL FIRE STATION,B NOKES CONTRACTS LTD,"6,182.00",1.00,"6,182.00",PSP/24604,"6,182.00"
PSP/24606,05/03/19,5536.50,YARD LINE MARKING  WOODSIDE FS,WOODSIDE FIRE STATION,B NOKES CONTRACTS LTD,"5,536.50",1.00,"5,536.50",PSP/24606,"5,536.50"
PSP/24615,07/03/19,6910.45,ELECTRICAL VEICHLE CHARGING POINT INSTALLATION WOODSIDE FS,WOODSIDE FIRE STATION,CHARGEMASTER PLC,"6,910.45",1.00,"6,910.45",PSP/24615,"6,910.45"
PSP/24616,07/03/19,5777.50,REPLACEMENT FLOORING SUTTON FS,SUTTON FIRE STATION,CARPETS & FLOOR COVERS DIRECT,"5,777.50",1.00,"5,777.50",PSP/24616,"5,777.50"
PSP/24619,07/03/19,5710.00,EXTRACTOR WORKS WENNININGTON FS,WENNINGTON FIRE STATION,B NOKES CONTRACTS LTD,"5,710.00",1.00,"5,710.00",PSP/24619,"5,710.00"
PSP/24621,08/03/19,7872.00,SECURE BIKE SHED BATTERSEA FS,BATTERSEA FIRE STATION,B NOKES CONTRACTS LTD,"7,872.00",1.00,"7,872.00",PSP/24621,"7,872.00"
PSP/24622,08/03/19,9949.40,WORKS TO BALCONY GULLIES SHOREDITCH FS,SHOREDITCH FIRE STATION,B NOKES CONTRACTS LTD,"9,949.40",1.00,"9,949.40",PSP/24622,"9,949.40"
PSP/24624,08/03/19,5563.75,ELECTRICAL VEICHLE CHARGING POINT INSTALLATION,RUISLIP FIRE STATION,CHARGEMASTER PLC,"5,563.75",1.00,"5,563.75",PSP/24624,"5,563.75"
PSP/24628,08/03/19,9895.50,REPAIRS TO BRICK PARAPET WALL LEE GREEN FS,LEE GREEN FIRE STATION,B NOKES CONTRACTS LTD,"9,895.50",1.00,"9,895.50",PSP/24628,"9,895.50"
PSP/24631,08/03/19,9877.50,REMEDIAL WORKS TO BALCONY ROOF LEE GREEN FS,LEE GREEN FIRE STATION,B NOKES CONTRACTS LTD,"9,877.50",1.00,"9,877.50",PSP/24631,"9,877.50"
PSP/24636,11/03/19,5757.00,SECURITY WORKS  LAMBETH RIVER,LAMBETH RIVER STATION,MEDWAY DIVING CONTRACTORS LTD,"5,757.00",1.00,"5,757.00",PSP/24636,"5,757.00"
PSP/24645,13/03/19,9877.50,REMEDIAL WORKS TO FLAT ROOF  LEE GREEN FS,LEE GREEN FIRE STATION,B NOKES CONTRACTS LTD,"9,877.50",1.00,"9,877.50",PSP/24645,"9,877.50"
PSP/24646,13/03/19,5563.75,ELECTRICAL VEICHLE CHARGING POINT INSTALLATION,RUISLIP FIRE STATION,CHARGEMASTER PLC,"5,563.75",1.00,"5,563.75",PSP/24646,"5,563.75"
PSP/24648,15/03/19,6945.36,ELECTRICAL VEICHLE CHARGING POINT INSTALLATION CLAPHAM FS,CLAPHAM FIRE STATION,CHARGEMASTER PLC,"6,945.36",1.00,"6,945.36",PSP/24648,"6,945.36"
PSP/24651,18/03/19,6960.00,APPLIANCE BAY SURVEYS LFB WIDE,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,"6,960.00",1.00,"6,960.00",PSP/24651,"6,960.00"
PSP/24662,20/03/19,5760.00,MAINTENANCE OF B.A.T.C.S CROYDON FS,PROPERTY SERVICES (3 US),W E HEWITT,1.00,960.00,960.00,PSP/24662,"5,760.00"
PSP/24662,20/03/19,5760.00,MAINTENANCE OF B.A.T.C.S ERITH FS,PROPERTY SERVICES (3 US),W E HEWITT,1.00,960.00,960.00,,
PSP/24662,20/03/19,5760.00,MAINTENANCE OF B.A.T.C.S HAYES FS,PROPERTY SERVICES (3 US),W E HEWITT,1.00,960.00,960.00,,
PSP/24662,20/03/19,5760.00,MAINTENANCE OF B.A.T.C.S NEW MALDEN FS,PROPERTY SERVICES (3 US),W E HEWITT,1.00,960.00,960.00,,
PSP/24662,20/03/19,5760.00,MAINTENANCE OF B.A.T.C.S PADDINGTON,PROPERTY SERVICES (3 US),W E HEWITT,1.00,960.00,960.00,,
PSP/24662,20/03/19,5760.00,MAINTENANCE OF B.A.T.C.S TOTTENHAM FS,PROPERTY SERVICES (3 US),W E HEWITT,1.00,960.00,960.00,,
TSE/79538,08/01/19,5080.34,SECONDMENT FROM OTHER PARTNER ORGANISATIONS,IMMEDIATE EMERGENCY CARE POLIC,LONDON AMBULANCE SERVICE NHS T,"5,080.34",1.00,"5,080.34",TSE/79538,"5,080.34"
TSE/79580,11/01/19,6200.00,GOVERNMENT ACTUARY DEPARTMENT - SERVICES (5215),FINANCE PENSIONS (3 US),GOVERNMENT ACTUARY'S DEPT,"6,200.00",1.00,"6,200.00",TSE/79580,"6,200.00"
TSE/79581,11/01/19,7765.56,NON CATALOGUE - OPERATIONAL EQUIPMENT,EN.FLEET & EQUIP M'MENT (3 US),BABCOCK CRITICAL SERVICES LTD,"1,941.39",4.00,"7,765.56",TSE/79581,"7,765.56"
TSE/79586,11/01/19,6300.00,"SMOKE ALARM, THERMOTEK WST-630, HEARING IMPAIRED",(NE) CFS TEAM - STRATFORD REAR,FIREANGEL SAFETY TECHNOLOGY LD,150.00,20.00,"3,000.00",TSE/79586,"6,300.00"
TSE/79586,11/01/19,6300.00,STROBE & VIBRATING PAD PACK,(NE) CFS TEAM - STRATFORD REAR,FIREANGEL SAFETY TECHNOLOGY LD,300.00,11.00,"3,300.00",,
TSE/79600,11/01/19,5987.00,TRAINING COURSES - EXTERNAL   (SUBJECTIVE: 1666),TRAINING DELIVERY,FIRE SERVICE COLLEGE LTD,"5,987.00",1.00,"5,987.00",TSE/79600,"5,987.00"
TSE/79646,11/01/19,6487.70,HARDWARE DESKTOP              (ICT),ICT - SERVICE MANAGEMENT,SPECIALIST COMPUTER CENTRE,540.00,12.00,"6,480.00",TSE/79646,"6,487.70"
TSE/79646,11/01/19,6487.70,DELIVERY CHARGES,ICT - SERVICE MANAGEMENT,SPECIALIST COMPUTER CENTRE,7.70,1.00,7.70,,
TSE/79681,11/01/19,8965.85,HARDWARE SUPPORT              (ICT),ICT - BUSINESS INTELLIGENCE,RESTORE SCAN LTD,"5,491.78",1.00,"5,491.78",TSE/79681,"8,965.85"
TSE/79681,11/01/19,8965.85,HARDWARE SUPPORT              (ICT),ICT - BUSINESS INTELLIGENCE,RESTORE SCAN LTD,"3,474.07",1.00,"3,474.07",,
TSE/79683,11/01/19,5050.00,SOFTWARE DEVELOPMENT - BESPOKE(ICT),ICT - TECHNICAL PROJECTS,DCJ CONNECTED SOLUTIONS LTD,505.00,10.00,"5,050.00",TSE/79683,"5,050.00"
TSE/79813,18/01/19,9860.00,CONFERENCE FEES,TRAINING DELIVERY,BRE GLOBAL LTD,246.50,40.00,"9,860.00",TSE/79813,"9,860.00"
TSE/79819,18/01/19,6263.00,AUDIT INSPECTION FEES -       ERNST & YOUNG,FINANCE AUDIT CEN O/H (3 US),ERNST AND YOUNG,"6,263.00",1.00,"6,263.00",TSE/79819,"6,263.00"
TSE/79833,18/01/19,5922.90,SOFTWARE SUPPORT              (ICT),ICT - TECHNICAL SECURITY,QUEST SOFTWARE,2.55,558.00,"1,422.90",TSE/79833,"5,922.90"
TSE/79833,18/01/19,5922.90,SOFTWARE SUPPORT              (ICT),ICT - TECHNICAL SECURITY,QUEST SOFTWARE,0.60,"7,500.00","4,500.00",,
TSE/79855,21/01/19,5936.50,"NON CATALOGUE - SERVICES, EXCLUDING PROPERTY SERVICES",EN.FLEET & EQUIP M'MENT (3 US),BABCOCK CRITICAL SERVICES LTD,"5,936.50",1.00,"5,936.50",TSE/79855,"5,936.50"
TSE/79858,21/01/19,7966.40,"NON CATALOGUE - SERVICES, EXCLUDING PROPERTY SERVICES",EN.FLEET & EQUIP M'MENT (3 US),BABCOCK CRITICAL SERVICES LTD,"7,966.40",1.00,"7,966.40",TSE/79858,"7,966.40"
TSE/79880,22/01/19,6500.00,"NON CATALOGUE - SERVICES, EXCLUDING PROPERTY SERVICES",RESCUE & ISAR POLICY,CAPITAL SAR DOGS,"6,500.00",1.00,"6,500.00",TSE/79880,"6,500.00"
TSE/79887,22/01/19,6300.00,STROBE & VIBRATING PAD PACK,(NE) CFS TEAM - STRATFORD REAR,FIREANGEL SAFETY TECHNOLOGY LD,300.00,11.00,"3,300.00",TSE/79887,"6,300.00"
TSE/79887,22/01/19,6300.00,"SMOKE ALARM, THERMOTEK WST-630, HEARING IMPAIRED",(NE) CFS TEAM - STRATFORD REAR,FIREANGEL SAFETY TECHNOLOGY LD,150.00,20.00,"3,000.00",,
TSE/79900,25/01/19,6230.00,NON CATALOGUE - FURNITURE UNION STREET ONLY,UNION STREET HQ - FM,HUNTERS CONTRACTS LIMITED,89.00,70.00,"6,230.00",TSE/79900,"6,230.00"
TSE/79931,29/01/19,6313.02,SECONDMENT FROM OTHER PARTNER ORGANISATIONS,LEGAL SERVICES LS (1 US),MAYORS OFF FOR POLICING&CRIME,1.00,"6,313.02","6,313.02",TSE/79931,"6,313.02"
TSE/79932,29/01/19,6313.02,SECONDMENT FROM OTHER PARTNER ORGANISATIONS,LEGAL SERVICES LS (1 US),THE METROPOLITAN POLICE=======,1.00,"6,313.02","6,313.02",TSE/79932,"6,313.02"
TSE/79933,29/01/19,6841.09,SECONDMENT FROM OTHER PARTNER ORGANISATIONS,LEGAL SERVICES LS (1 US),MAYORS OFF FOR POLICING&CRIME,1.00,"6,841.09","6,841.09",TSE/79933,"6,841.09"
TSE/79934,29/01/19,6472.04,SECONDMENT FROM OTHER PARTNER ORGANISATIONS,LEGAL SERVICES LS (1 US),MAYORS OFF FOR POLICING&CRIME,1.00,"6,472.04","6,472.04",TSE/79934,"6,472.04"
TSE/79945,30/01/19,5198.97,CATERING SERVICES  FOR AWARD  CEREMONIES,COMMS PUBLIC RELATIONS (3 US),OCS GROUP UK LTD,"5,198.97",1.00,"5,198.97",TSE/79945,"5,198.97"
TSE/79946,30/01/19,5238.97,CATERING SERVICES  FOR AWARD  CEREMONIES,COMMS PUBLIC RELATIONS (3 US),OCS GROUP UK LTD,"5,238.97",1.00,"5,238.97",TSE/79946,"5,238.97"
TSE/79988,30/01/19,9000.00,"PROJECT MANAGEMENT, ORC",OPERATIONAL RISK,ORC INTERNATIONAL,"9,000.00",1.00,"9,000.00",TSE/79988,"9,000.00"
TSE/80064,05/02/19,5100.00,"DERV, ULTRA LOW SULPHUR DIESEL, ROAD USE - FOR STATION USE",HAYES FIRE STATION,HALL FUELS,1.02,"5,000.00","5,100.00",TSE/80064,"5,100.00"
TSE/80115,06/02/19,6031.92,"CANON, UNIFLOW CHARGE",UNION STREET HQ - FM,CANON UK LTD,465.71,1.00,465.71,TSE/80115,"6,031.92"
TSE/80115,06/02/19,6031.92,"CANON, IR5535I, MFD,          QUARTERLY CHARGE",UNION STREET HQ - FM,CANON UK LTD,139.44,1.00,139.44,,
TSE/80115,06/02/19,6031.92,"CANON, IR5535I, MFD,          QUARTERLY CHARGE",UNION STREET HQ - FM,CANON UK LTD,139.44,1.00,139.44,,
TSE/80115,06/02/19,6031.92,"CANON, IR5535I, MFD, B & W    COPY CHARGE",UNION STREET HQ - FM,CANON UK LTD,380.96,1.00,380.96,,
TSE/80115,06/02/19,6031.92,"CANON, IR5535I, MFD, B & W    COPY CHARGE",UNION STREET HQ - FM,CANON UK LTD,341.34,1.00,341.34,,
TSE/80115,06/02/19,6031.92,"CANON, IR4535I, MFD, B & W,   COPY CHARGE",UNION STREET HQ - FM,CANON UK LTD,"2,190.37",1.00,"2,190.37",,
TSE/80115,06/02/19,6031.92,"CANON, IR4535I, MFD, B & W,   QUARTERLY CHARGE",UNION STREET HQ - FM,CANON UK LTD,"2,374.66",1.00,"2,374.66",,
TSE/80145,06/02/19,8375.00,MEDICAL APPEAL HEARING,PEOPLE SERVICES - WELLBEING,HEALTH MANAGEMENT LIMITED,"8,375.00",1.00,"8,375.00",TSE/80145,"8,375.00"
TSE/80150,06/02/19,8100.00,SOFTWARE DEVELOPMENT - COTS   (ICT),ICT - TECHNICAL PROJECTS,INFOR (UNITED KINGDOM) LIMITED,140.00,40.00,"5,600.00",TSE/80150,"8,100.00"
TSE/80150,06/02/19,8100.00,SOFTWARE DEVELOPMENT - COTS   (ICT),ICT - TECHNICAL PROJECTS,INFOR (UNITED KINGDOM) LIMITED,"2,500.00",1.00,"2,500.00",,
TSE/80172,06/02/19,9248.85,TELEPHONY SUPPORT             (ICT),ICT - SERVICE MANAGEMENT,ATOS IT SERVICES UK LIMITED,"9,248.85",1.00,"9,248.85",TSE/80172,"9,248.85"
TSE/80263,14/02/19,6870.00,IQMP ASSESSMENT REPORT,PEOPLE SERVICES - WELLBEING,HEALTH MANAGEMENT LIMITED,687.00,10.00,"6,870.00",TSE/80263,"6,870.00"
TSE/80268,14/02/19,5400.00,"PROFESSIONAL SERVICES, MARKET RESEARCH, SURVEYS",EXTERNAL COMMUNICATIONS,YOUGOV PLC,"5,400.00",1.00,"5,400.00",TSE/80268,"5,400.00"
TSE/80279,14/02/19,9000.00,"PROJECT MANAGEMENT, ORC",OPERATIONAL RISK,ORC INTERNATIONAL,"9,000.00",1.00,"9,000.00",TSE/80279,"9,000.00"
TSE/80280,14/02/19,6000.00,CONSULTANTS,CENTRAL PROGRAM OFFICE,LIBERTIE HOUSE LTD,"1,000.00",6.00,"6,000.00",TSE/80280,"6,000.00"
TSE/80300,15/02/19,9009.00,COMMUNITY SAFETY GOODS/SERVICES,COMMUNITY SAFETY POLICY (2 US),AVANTIS SYSTEMS LTD,"9,009.00",1.00,"9,009.00",TSE/80300,"9,009.00"
TSE/80352,21/02/19,7125.00,"SMOKE ALARM, THERMOTEK WST-630, HEARING IMPAIRED",(SW) CFS TEAM - HAMMERSMITH,FIREANGEL SAFETY TECHNOLOGY LD,150.00,10.00,"1,500.00",TSE/80352,"7,125.00"
TSE/80352,21/02/19,7125.00,STROBE & VIBRATING PAD PACK,(SW) CFS TEAM - HAMMERSMITH,FIREANGEL SAFETY TECHNOLOGY LD,300.00,10.00,"3,000.00",,
TSE/80352,21/02/19,7125.00,"SMOKE ALARM, THERMOTEK ST-750",(SW) CFS TEAM - HAMMERSMITH,FIREANGEL SAFETY TECHNOLOGY LD,105.00,25.00,"2,625.00",,
TSE/80353,21/02/19,9000.00,"SMOKE ALARM, THERMOTEK WST-630, HEARING IMPAIRED",(NW) CFS TEAM - HILLINGDON,FIREANGEL SAFETY TECHNOLOGY LD,150.00,20.00,"3,000.00",TSE/80353,"9,000.00"
TSE/80353,21/02/19,9000.00,STROBE & VIBRATING PAD PACK,(NW) CFS TEAM - HILLINGDON,FIREANGEL SAFETY TECHNOLOGY LD,300.00,20.00,"6,000.00",,
TSE/80434,21/02/19,9812.50,NON CATALOGUE - GOODS & SERVICES FOR WORKSHOPS,RADIO GROUP (RUISLIP),SONIC COMMUNICATIONS LTD,225.00,15.00,"3,375.00",TSE/80434,"9,812.50"
TSE/80434,21/02/19,9812.50,NON CATALOGUE - GOODS & SERVICES FOR WORKSHOPS,RADIO GROUP (RUISLIP),SONIC COMMUNICATIONS LTD,106.75,15.00,"1,601.25",,
TSE/80434,21/02/19,9812.50,NON CATALOGUE - GOODS & SERVICES FOR WORKSHOPS,RADIO GROUP (RUISLIP),SONIC COMMUNICATIONS LTD,75.00,15.00,"1,125.00",,
TSE/80434,21/02/19,9812.50,NON CATALOGUE - GOODS & SERVICES FOR WORKSHOPS,RADIO GROUP (RUISLIP),SONIC COMMUNICATIONS LTD,85.00,15.00,"1,275.00",,
TSE/80434,21/02/19,9812.50,NON CATALOGUE - GOODS & SERVICES FOR WORKSHOPS,RADIO GROUP (RUISLIP),SONIC COMMUNICATIONS LTD,68.75,15.00,"1,031.25",,
TSE/80434,21/02/19,9812.50,NON CATALOGUE - GOODS & SERVICES FOR WORKSHOPS,RADIO GROUP (RUISLIP),SONIC COMMUNICATIONS LTD,93.00,15.00,"1,395.00",,
TSE/80434,21/02/19,9812.50,NON CATALOGUE - GOODS & SERVICES FOR WORKSHOPS,RADIO GROUP (RUISLIP),SONIC COMMUNICATIONS LTD,10.00,1.00,10.00,,
TSE/80467,26/02/19,6000.00,STROBE & VIBRATING PAD PACK,(NE) CFS TEAM - STRATFORD REAR,FIREANGEL SAFETY TECHNOLOGY LD,300.00,20.00,"6,000.00",TSE/80467,"6,000.00"
TSE/80472,26/02/19,8350.00,MEDICAL APPEAL HEARING,PEOPLE SERVICES - WELLBEING,HEALTH MANAGEMENT LIMITED,"8,350.00",1.00,"8,350.00",TSE/80472,"8,350.00"
TSE/80486,26/02/19,9486.00,TELEPHONY SUPPORT             (ICT),ICT - SERVICE MANAGEMENT,ATOS IT SERVICES UK LIMITED,"9,486.00",1.00,"9,486.00",TSE/80486,"9,486.00"
TSE/80513,26/02/19,9650.00,"PROFESSIONAL SERVICES, MARKET RESEARCH, SURVEYS",EXTERNAL COMMUNICATIONS,CARMA INTERNATIONAL LIMITED,"9,650.00",1.00,"9,650.00",TSE/80513,"9,650.00"
TSE/80599,28/02/19,7530.00,"PROFESSIONAL SERVICES, ORGANISATION & CHANGE MANAGEMENT",EXTERNAL COMMUNICATIONS,ZOE AMAR COMMUNICATIONS LTD,1.00,"7,530.00","7,530.00",TSE/80599,"7,530.00"
TSE/80661,05/03/19,6640.00,PPE PAYMENTS - BRISTOL UNIFORMS LTD,TRAINING DELIVERY,BRISTOL UNIFORMS LTD,295.00,17.00,"5,015.00",TSE/80661,"6,640.00"
TSE/80661,05/03/19,6640.00,PPE PAYMENTS - BRISTOL UNIFORMS LTD,TRAINING DELIVERY,BRISTOL UNIFORMS LTD,325.00,5.00,"1,625.00",,
TSE/80674,05/03/19,7510.08,HARDWARE PURCHASE             (ICT),ICT - SERVICE MANAGEMENT,COMPUTACENTRE,"4,944.45",1.00,"4,944.45",TSE/80674,"7,510.08"
TSE/80674,05/03/19,7510.08,HARDWARE PURCHASE             (ICT),ICT - SERVICE MANAGEMENT,COMPUTACENTRE,498.89,1.00,498.89,,
TSE/80674,05/03/19,7510.08,HARDWARE PURCHASE             (ICT),ICT - SERVICE MANAGEMENT,COMPUTACENTRE,479.11,1.00,479.11,,
TSE/80674,05/03/19,7510.08,HARDWARE PURCHASE             (ICT),ICT - SERVICE MANAGEMENT,COMPUTACENTRE,16.67,1.00,16.67,,
TSE/80674,05/03/19,7510.08,HARDWARE PURCHASE             (ICT),ICT - SERVICE MANAGEMENT,COMPUTACENTRE,16.20,1.00,16.20,,
TSE/80674,05/03/19,7510.08,HARDWARE PURCHASE             (ICT),ICT - SERVICE MANAGEMENT,COMPUTACENTRE,399.20,1.00,399.20,,
TSE/80674,05/03/19,7510.08,HARDWARE PURCHASE             (ICT),ICT - SERVICE MANAGEMENT,COMPUTACENTRE,127.78,1.00,127.78,,
TSE/80674,05/03/19,7510.08,HARDWARE PURCHASE             (ICT),ICT - SERVICE MANAGEMENT,COMPUTACENTRE,183.34,1.00,183.34,,
TSE/80674,05/03/19,7510.08,HARDWARE SUPPORT              (ICT),ICT - SERVICE MANAGEMENT,COMPUTACENTRE,422.22,2.00,844.44,,
TSE/80700,05/03/19,5427.00,"NON CATALOGUE - SERVICES, EXCLUDING PROPERTY SERVICES",COMMUNITY SAFETY POLICY (2 US),E3 MEDIA LTD,1.00,"5,427.00","5,427.00",TSE/80700,"5,427.00"
TSE/80701,05/03/19,8987.18,NOG WEBSITE REDESIGN &        DEVELOPMENT,CENTRAL PROGRAMME OFFICE,PANLOGIC LTD,"8,987.18",1.00,"8,987.18",TSE/80701,"8,987.18"
