Invoice Number, Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
8904971,800112998,HAYS SPECIALIST RECRUITMENT,890497,1,491.68,FRS STAFF AGENCY,26/04/18,491.68,HR Management,Human Resources
8904991,800113013,HAYS SPECIALIST RECRUITMENT,890499,1,"1,300.50",FRS STAFF AGENCY,26/04/18,"1,300.50",Operational Resilience,Human Resources
8905001,800113014,HAYS SPECIALIST RECRUITMENT,890500,1,"1,611.40",FRS STAFF AGENCY,26/04/18,"1,611.40",Legal & Democratic Services,Human Resources
8905011,800113012,HAYS SPECIALIST RECRUITMENT,890501,1,780.30,FRS STAFF AGENCY,26/04/18,780.30,Operational Resilience,Human Resources
8905041,800113015,HAYS SPECIALIST RECRUITMENT,890504,1,"1,703.48",FRS STAFF AGENCY,26/04/18,"1,703.48",Legal & Democratic Services,Human Resources
8905051,800113016,HAYS SPECIALIST RECRUITMENT,890505,1,"1,565.36",FRS STAFF AGENCY,26/04/18,"1,565.36",Legal & Democratic Services,Human Resources
8905061,800113017,HAYS SPECIALIST RECRUITMENT,890506,1,"1,530.83",FRS STAFF AGENCY,26/04/18,"1,530.83",Legal & Democratic Services,Human Resources
8905361,800113018,HAYS SPECIALIST RECRUITMENT,890536,1,"1,703.48",FRS STAFF AGENCY,26/04/18,"1,703.48",Legal & Democratic Services,Human Resources
8906081,800113019,HAYS SPECIALIST RECRUITMENT,890608,1,"1,553.85",FRS STAFF AGENCY,26/04/18,"1,553.85",Legal & Democratic Services,Human Resources
8906511,800113020,HAYS SPECIALIST RECRUITMENT,890651,1,"1,703.48",FRS STAFF AGENCY,26/04/18,"1,703.48",Legal & Democratic Services,Human Resources
900000518=1,142232,TV LICENSING,900000518=,1,"4,800.00",LICENCES,26/04/18,"16,500.00",Technical and Service Support,Legal Services
900000518=2,142232,TV LICENSING,900000518=,2,"4,800.00",LICENCES,26/04/18,,Technical and Service Support,Legal Services
900000518=3,142232,TV LICENSING,900000518=,3,"5,700.00",LICENCES,26/04/18,,Technical and Service Support,Legal Services
900000518=4,142232,TV LICENSING,900000518=,4,"1,200.00",LICENCES,26/04/18,,Technical and Service Support,Legal Services
9142121091,200418K,NORTHUMBRIAN WATER LTD,914212109,1,424.00,CURRENT HYDRANT COSTS,26/04/18,424.00,Procurement,Works - Construction
9142314561,200418K,NORTHUMBRIAN WATER LTD,914231456,1,439.00,CURRENT HYDRANT COSTS,26/04/18,439.00,Procurement,Works - Construction
9142316421,200418K,NORTHUMBRIAN WATER LTD,914231642,1,424.00,CURRENT HYDRANT COSTS,26/04/18,424.00,Procurement,Works - Construction
9142316501,200418K,NORTHUMBRIAN WATER LTD,914231650,1,424.00,CURRENT HYDRANT COSTS,26/04/18,424.00,Procurement,Works - Construction
9543441691,142232,BRITISH GAS BUSINESS,954344169,1,375.17,ELECTRICITY,26/04/18,375.17,Technical and Service Support,Utilities
BF4137051,190418K,PITNEY BOWES PURCHASE POWER,BF413705,1,"4,296.48",POSTAL SERVICES,26/04/18,"4,296.48",Information and Communication Technology,Mail Services
CBA18004921,200418K,THAMES WATER UTILITIES LTD,CBA1800492,1,348.00,CURRENT HYDRANT COSTS,26/04/18,348.00,Procurement,Works - Construction
CBA18006571,200418K,THAMES WATER UTILITIES LTD,CBA1800657,1,348.00,CURRENT HYDRANT COSTS,26/04/18,348.00,Procurement,Works - Construction
CBA18006581,200418K,THAMES WATER UTILITIES LTD,CBA1800658,1,"1,273.00",CURRENT HYDRANT COSTS,26/04/18,"1,273.00",Procurement,Works - Construction
CBA18007371,200418K,THAMES WATER UTILITIES LTD,CBA1800737,1,"1,273.00",CURRENT HYDRANT COSTS,26/04/18,"1,273.00",Procurement,Works - Construction
CBA18007401,200418K,THAMES WATER UTILITIES LTD,CBA1800740,1,"1,273.00",CURRENT HYDRANT COSTS,26/04/18,"1,273.00",Procurement,Works - Construction
CRO/3813361,130418K,GRAFTON MERCHANTING GB LTD,CRO/381336,1,357.12,OPERATIONAL EQUIP-PURCHASE,26/04/18,357.12,Procurement,Fire & Rescue
CRO/3813381,110418K,GRAFTON MERCHANTING GB LTD,CRO/381338,1,236.60,PROTECTIVE CLOTHING,26/04/18,252.23,Fire Stations (North West),Clothing
CRO/3813382,110418K,GRAFTON MERCHANTING GB LTD,CRO/381338,2,15.63,CLOTHING,26/04/18,,Fire Stations (North West),Clothing
DAV/735681,200418K,E&S B DAVIS LTD,DAV/73568,1,295.00,OPERATIONAL EQUIP-PURCHASE,26/04/18,295.00,Fire Stations (North West),Fire & Rescue
E20096254361,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,1,529.32,FUEL,26/04/18,"15,524.78",Procurement,Vehicle Management
E20096254362,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,2,450.81,FUEL,26/04/18,,Fire Stations (North West),Vehicle Management
E20096254363,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,3,420.36,FUEL,26/04/18,,Fire Stations (South West),Vehicle Management
E20096254364,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,4,377.20,FUEL,26/04/18,,Fire Stations (North East),Vehicle Management
E20096254365,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,5,357.06,FUEL,26/04/18,,Fire Stations (North West),Vehicle Management
E20096254366,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,6,326.44,FUEL,26/04/18,,Fire Stations (North West),Vehicle Management
E20096254367,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,7,325.57,FUEL,26/04/18,,Fire Stations (South West),Vehicle Management
E20096254368,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,8,309.66,FUEL,26/04/18,,Fire Stations (South East),Vehicle Management
E20096254369,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,9,285.16,FUEL,26/04/18,,Fire Stations (South West),Vehicle Management
E200962543610,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,10,284.38,FUEL,26/04/18,,Fire Stations (South West),Vehicle Management
E200962543611,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,11,264.91,FUEL,26/04/18,,Fire Stations (North West),Vehicle Management
E200962543612,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,12,261.32,FUEL,26/04/18,,Fire Stations (North East),Vehicle Management
E200962543613,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,13,260.90,FUEL,26/04/18,,Fire Stations (South East),Vehicle Management
E200962543614,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,14,260.88,FUEL,26/04/18,,Fire Stations (South East),Vehicle Management
E200962543615,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,15,247.93,FUEL,26/04/18,,Fire Stations (North West),Vehicle Management
E200962543616,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,16,245.71,FUEL,26/04/18,,Fire Stations (South West),Vehicle Management
E200962543617,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,17,244.31,FUEL,26/04/18,,Fire Stations (South West),Vehicle Management
E200962543618,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,18,243.63,FUEL,26/04/18,,Fire Stations (South East),Vehicle Management
E200962543619,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,19,239.38,FUEL,26/04/18,,Fire Stations (South East),Vehicle Management
E200962543620,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,20,233.78,FUEL,26/04/18,,Fire Stations (South West),Vehicle Management
E200962543621,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,21,223.79,FUEL,26/04/18,,Fire Stations (North West),Vehicle Management
E200962543622,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,22,221.47,FUEL,26/04/18,,Fire Stations (South East),Vehicle Management
E200962543623,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,23,216.84,FUEL,26/04/18,,Fire Stations (North East),Vehicle Management
E200962543624,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,24,215.99,FUEL,26/04/18,,Fire Stations (South West),Vehicle Management
E200962543625,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,25,202.03,FUEL,26/04/18,,Fire Stations (North West),Vehicle Management
E200962543626,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,26,198.94,FUEL,26/04/18,,Fire Stations (South West),Vehicle Management
E200962543627,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,27,192.85,FUEL,26/04/18,,Fire Stations (South East),Vehicle Management
E200962543628,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,28,189.54,FUEL,26/04/18,,Fire Stations (North West),Vehicle Management
E200962543629,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,29,188.42,FUEL,26/04/18,,Fire Stations (South East),Vehicle Management
E200962543630,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,30,187.99,FUEL,26/04/18,,Information and Communication Technology,Vehicle Management
E200962543631,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,31,186.98,FUEL,26/04/18,,Fire Stations (South East),Vehicle Management
E200962543632,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,32,186.74,FUEL,26/04/18,,Fire Stations (North East),Vehicle Management
E200962543633,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,33,184.48,FUEL,26/04/18,,Fire Stations (South East),Vehicle Management
E200962543634,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,34,183.65,FUEL,26/04/18,,Fire Stations (North East),Vehicle Management
E200962543635,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,35,183.08,FUEL,26/04/18,,Fire Stations (South West),Vehicle Management
E200962543636,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,36,182.72,FUEL,26/04/18,,Fire Stations (North East),Vehicle Management
E200962543637,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,37,174.88,FUEL,26/04/18,,Fire Stations (South East),Vehicle Management
E200962543638,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,38,171.27,FUEL,26/04/18,,Fire Stations (North West),Vehicle Management
E200962543639,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,39,165.18,FUEL,26/04/18,,Central Operations,Vehicle Management
E200962543640,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,40,164.61,FUEL,26/04/18,,Fire Stations (North West),Vehicle Management
E200962543641,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,41,158.63,FUEL,26/04/18,,Fire Stations (North East),Vehicle Management
E200962543642,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,42,153.56,FUEL,26/04/18,,Fire Stations (North East),Vehicle Management
E200962543643,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,43,153.14,FUEL,26/04/18,,Operational Resilience,Vehicle Management
E200962543644,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,44,143.59,FUEL,26/04/18,,Fire Stations (North East),Vehicle Management
E200962543645,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,45,143.00,FUEL,26/04/18,,Fire Stations (North West),Vehicle Management
E200962543646,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,46,141.52,FUEL,26/04/18,,Fire Stations (South West),Vehicle Management
E200962543647,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,47,140.32,FUEL,26/04/18,,Fire Stations (North West),Vehicle Management
E200962543648,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,48,139.59,FUEL,26/04/18,,Fire Stations (North West),Vehicle Management
E200962543649,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,49,135.55,FUEL,26/04/18,,Fire Stations (North East),Vehicle Management
E200962543650,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,50,134.64,FUEL,26/04/18,,Fire Engineering & Specialist Fire Safety,Vehicle Management
E200962543651,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,51,131.85,FUEL,26/04/18,,Fire Stations (South West),Vehicle Management
E200962543652,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,52,131.00,FUEL,26/04/18,,Fire Stations (South East),Vehicle Management
E200962543653,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,53,130.72,FUEL,26/04/18,,Fire Stations (North East),Vehicle Management
E200962543654,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,54,129.12,FUEL,26/04/18,,Fire Stations (South West),Vehicle Management
E200962543655,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,55,128.44,FUEL,26/04/18,,Fire Stations (South East),Vehicle Management
E200962543656,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,56,126.91,FUEL,26/04/18,,Fire Stations (South West),Vehicle Management
E200962543657,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,57,125.42,FUEL,26/04/18,,Command Units,Vehicle Management
E200962543658,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,58,121.03,FUEL,26/04/18,,Fire Stations (North East),Vehicle Management
E200962543659,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,59,116.96,FUEL,26/04/18,,Fire Stations (North East),Vehicle Management
E200962543660,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,60,114.49,FUEL,26/04/18,,Fire Stations (North East),Vehicle Management
E200962543661,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,61,112.91,FUEL,26/04/18,,Fire Stations (South East),Vehicle Management
E200962543662,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,62,109.47,FUEL,26/04/18,,Fire Stations (North West),Vehicle Management
E200962543663,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,63,109.43,FUEL,26/04/18,,Fire Stations (North East),Vehicle Management
E200962543664,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,64,108.40,FUEL,26/04/18,,Fire Stations (North East),Vehicle Management
E200962543665,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,65,106.28,FUEL,26/04/18,,Command Units,Vehicle Management
E200962543666,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,66,104.75,FUEL,26/04/18,,Fire Stations (North East),Vehicle Management
E200962543667,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,67,102.39,FUEL,26/04/18,,Fire Stations (North East),Vehicle Management
E200962543668,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,68,100.82,FUEL,26/04/18,,Fire Stations (North West),Vehicle Management
E200962543669,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,69,99.88,FUEL,26/04/18,,Fire Stations (North West),Vehicle Management
E200962543670,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,70,99.72,FUEL,26/04/18,,Fire Stations (North West),Vehicle Management
E200962543671,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,71,97.03,FUEL,26/04/18,,Fire Stations (South East),Vehicle Management
E200962543672,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,72,93.68,FUEL,26/04/18,,Fire Stations (North West),Vehicle Management
E200962543673,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,73,93.47,FUEL,26/04/18,,Fire Stations (South West),Vehicle Management
E200962543674,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,74,91.70,FUEL,26/04/18,,Fire Stations (North West),Vehicle Management
E200962543675,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,75,84.75,FUEL,26/04/18,,Fire Stations (South East),Vehicle Management
E200962543676,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,76,83.76,FUEL,26/04/18,,CBRN RRT,Vehicle Management
E200962543677,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,77,83.55,FUEL,26/04/18,,Fire Stations (South East),Vehicle Management
E200962543678,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,78,82.72,FUEL,26/04/18,,Fire Stations (North East),Vehicle Management
E200962543679,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,79,82.04,FUEL,26/04/18,,Command Units,Vehicle Management
E200962543680,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,80,80.60,FUEL,26/04/18,,Procurement,Vehicle Management
E200962543681,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,81,79.70,FUEL,26/04/18,,Community Safety,Vehicle Management
E200962543682,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,82,78.46,FUEL,26/04/18,,Fire Stations (South West),Vehicle Management
E200962543683,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,83,75.95,FUEL,26/04/18,,Fire Stations (North East),Vehicle Management
E200962543684,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,84,67.03,FUEL,26/04/18,,Fire Stations (North West),Vehicle Management
E200962543685,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,85,61.07,FUEL,26/04/18,,Technical and Service Support,Vehicle Management
E200962543686,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,86,60.23,FUEL,26/04/18,,Fire Stations (North East),Vehicle Management
E200962543687,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,87,59.52,FUEL,26/04/18,,Command Units,Vehicle Management
E200962543688,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,88,59.08,FUEL,26/04/18,,Technical and Service Support,Vehicle Management
E200962543689,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,89,58.09,FUEL,26/04/18,,Community Safety,Vehicle Management
E200962543690,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,90,57.38,FUEL,26/04/18,,Fire Stations (North West),Vehicle Management
E200962543691,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,91,50.38,FUEL,26/04/18,,Command Units,Vehicle Management
E200962543692,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,92,47.58,FUEL,26/04/18,,Fire Stations (South East),Vehicle Management
E200962543693,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,93,46.18,FUEL,26/04/18,,Command Units,Vehicle Management
E200962543694,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,94,42.78,FUEL,26/04/18,,Fire Stations (North East),Vehicle Management
E200962543695,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,95,37.02,FUEL,26/04/18,,Fire Stations (South East),Vehicle Management
E200962543696,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,96,9.60,FUEL,26/04/18,,Fire Stations (South East),Vehicle Management
E200962543697,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,97,9.43,FUEL,26/04/18,,Fire Stations (South East),Vehicle Management
E200962543698,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,98,5.54,FUEL,26/04/18,,Fire Stations (North West),Vehicle Management
E200962543699,800113504,ALLSTAR BUSINESS SOLUTIONS LTD,E2009625436,99,2.77,FUEL,26/04/18,,Fire Stations (South East),Vehicle Management
GAS1,142229,CORONA ENERGY RETAIL 4 LTD,GAS,1,705.05,GAS,26/04/18,"20,883.01",Technical and Service Support,Utilities
GAS2,142229,CORONA ENERGY RETAIL 4 LTD,GAS,2,548.93,GAS,26/04/18,,Technical and Service Support,Utilities
GAS3,142229,CORONA ENERGY RETAIL 4 LTD,GAS,3,"1,058.10",GAS,26/04/18,,Technical and Service Support,Utilities
GAS4,142229,CORONA ENERGY RETAIL 4 LTD,GAS,4,842.59,GAS,26/04/18,,Technical and Service Support,Utilities
GAS5,142229,CORONA ENERGY RETAIL 4 LTD,GAS,5,"2,152.83",GAS,26/04/18,,Technical and Service Support,Utilities
GAS6,142229,CORONA ENERGY RETAIL 4 LTD,GAS,6,608.96,GAS,26/04/18,,Technical and Service Support,Utilities
GAS7,142229,CORONA ENERGY RETAIL 4 LTD,GAS,7,883.87,GAS,26/04/18,,Technical and Service Support,Utilities
GAS8,142229,CORONA ENERGY RETAIL 4 LTD,GAS,8,"1,501.75",GAS,26/04/18,,Technical and Service Support,Utilities
GAS9,142229,CORONA ENERGY RETAIL 4 LTD,GAS,9,430.52,GAS,26/04/18,,Technical and Service Support,Utilities
GAS10,142229,CORONA ENERGY RETAIL 4 LTD,GAS,10,39.30,GAS,26/04/18,,Technical and Service Support,Utilities
GAS11,142229,CORONA ENERGY RETAIL 4 LTD,GAS,11,52.78,GAS,26/04/18,,Technical and Service Support,Utilities
GAS12,142229,CORONA ENERGY RETAIL 4 LTD,GAS,12,"1,072.02",GAS,26/04/18,,Technical and Service Support,Utilities
GAS13,142229,CORONA ENERGY RETAIL 4 LTD,GAS,13,73.78,GAS,26/04/18,,Technical and Service Support,Utilities
