 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclasws
141586,EDF ENERGY===================,2368210000A,1,"12,207.36",WATER & SEWERAGE RATES,25/08/2016,"12,207.36",Technical and Service Support,Utilities
141585,MISS BO-EUN JUNG==============,237490,1,580,PROFESSIONAL FEES ENFORCEMENT,25/08/2016,580,Legal & Democratic Services,Legal Services
141586,MISS BO-EUN JUNG==============,238237,1,860,PROFESSIONAL FEES ENFORCEMENT,25/08/2016,860,Legal & Democratic Services,Legal Services
141584,THAMES WATER UTILITIES LTD====,2796831119H,1,403.04,WATER & SEWERAGE RATES,25/08/2016,403.04,Technical and Service Support,Utilities
150816G,DRAEGER SAFETY UK LIMITED=====,2910057978,1,53,PROTECTIVE EQUIPT - PARTS,25/08/2016,"6,665.62",Technical and Service Support,Fire & Rescue
150816G,DRAEGER SAFETY UK LIMITED=====,2910057978,2,339.4,PROTECTIVE EQUIPT - PARTS,25/08/2016,,Technical and Service Support,Fire & Rescue
150816G,DRAEGER SAFETY UK LIMITED=====,2910057978,3,88.88,PROTECTIVE EQUIPT - PARTS,25/08/2016,,Technical and Service Support,Fire & Rescue
150816G,DRAEGER SAFETY UK LIMITED=====,2910057978,4,"1,363.44",PROTECTIVE EQUIPT - PARTS,25/08/2016,,Technical and Service Support,Fire & Rescue
150816G,DRAEGER SAFETY UK LIMITED=====,2910057978,5,970.9,PROTECTIVE EQUIPT - PARTS,25/08/2016,,Technical and Service Support,Fire & Rescue
150816G,DRAEGER SAFETY UK LIMITED=====,2910057978,6,"1,418.50",PROTECTIVE EQUIPT - PARTS,25/08/2016,,Technical and Service Support,Fire & Rescue
150816G,DRAEGER SAFETY UK LIMITED=====,2910057978,7,42.2,PROTECTIVE EQUIPT - PARTS,25/08/2016,,Technical and Service Support,Fire & Rescue
150816G,DRAEGER SAFETY UK LIMITED=====,2910057978,8,22.6,PROTECTIVE EQUIPT - PARTS,25/08/2016,,Technical and Service Support,Fire & Rescue
150816G,DRAEGER SAFETY UK LIMITED=====,2910057978,9,89.5,PROTECTIVE EQUIPT - PARTS,25/08/2016,,Technical and Service Support,Fire & Rescue
150816G,DRAEGER SAFETY UK LIMITED=====,2910057978,10,"2,277.20",PROTECTIVE EQUIPT - PARTS,25/08/2016,,Technical and Service Support,Fire & Rescue
141586,EDF ENERGY===================,3015210000A,1,"1,267.05",WATER & SEWERAGE RATES,25/08/2016,"1,267.05",Technical and Service Support,Utilities
180816K,B NOKES CONTRACTS LTD,3277,1,"6,568.00",PLANNED BUILDING DECORATIONS,25/08/2016,"6,568.00",Technical and Service Support,"Works - Construction, R&M"
141584,THAMES WATER UTILITIES LTD====,3291676459N,1,561.19,WATER & SEWERAGE RATES,25/08/2016,561.19,Technical and Service Support,Utilities
180816K,HUNTERS CONTRACTS LIMITED,355182,1,134.1,OFFICE FURNITURE,25/08/2016,317.96,Fire Stations (North West),Furniture
180816K,HUNTERS CONTRACTS LIMITED,355182,2,183.86,OFFICE FURNITURE,25/08/2016,,Fire Stations (North West),Furniture
190816K,PLUS DISPLAY,35566,1,"3,279.97",GENERAL,25/08/2016,"3,279.97",National Operational Guidance Project,Arts & Leisure Services
190816K,PLUS DISPLAY,35586,1,"3,279.97",GENERAL,25/08/2016,"3,279.97",National Operational Guidance Project,Arts & Leisure Services
141583,MIS FUEL MONITORING LTD,36503,1,50,TACTICAL DAY TO DAY,25/08/2016,370.9,Technical and Service Support,"Works - Construction, R&M"
141583,MIS FUEL MONITORING LTD,36503,2,50,TACTICAL DAY TO DAY,25/08/2016,,Technical and Service Support,"Works - Construction, R&M"
141583,MIS FUEL MONITORING LTD,36503,3,243,TACTICAL DAY TO DAY,25/08/2016,,Technical and Service Support,"Works - Construction, R&M"
141583,MIS FUEL MONITORING LTD,36503,4,27.9,TACTICAL DAY TO DAY,25/08/2016,,Technical and Service Support,"Works - Construction, R&M"
141584,THAMES WATER UTILITIES LTD====,4017462014N,1,385.71,WATER & SEWERAGE RATES,25/08/2016,385.71,Technical and Service Support,Utilities
220816K,MCGRATH BROS (WASTE CONTROL) L,409218,1,469.5,PLANNED REFUSE COLLECTION,25/08/2016,469.5,Central Operations,Environmental Services
220816K,MCGRATH BROS (WASTE CONTROL) L,409219,1,421.6,PLANNED REFUSE COLLECTION,25/08/2016,421.6,Technical and Service Support,Environmental Services
141584,THAMES WATER UTILITIES LTD====,4439899022N,1,424.01,WATER & SEWERAGE RATES,25/08/2016,424.01,Technical and Service Support,Utilities
141584,THAMES WATER UTILITIES LTD====,4462607098H,1,678.74,WATER & SEWERAGE RATES,25/08/2016,678.74,Technical and Service Support,Utilities
180816K,DEALERSHIP SERVICES LTD,4548,1,345,CLOTHING,25/08/2016,"1,144.75",Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4548,2,207,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4548,3,99.75,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4548,4,59.85,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4548,5,21.45,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4548,6,28.85,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4548,7,198.8,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4548,8,44.55,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4548,9,139.5,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4549,1,414,CLOTHING,25/08/2016,"1,148.75",Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4549,2,138,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4549,3,159.6,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4549,4,21.45,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4549,5,57.7,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4549,6,173.95,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4549,7,44.55,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4549,8,139.5,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4550,1,414,CLOTHING,25/08/2016,"1,176.75",Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4550,2,138,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4550,3,159.6,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4550,4,21.45,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4550,5,259.65,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4550,6,44.55,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4550,7,139.5,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4552,1,345,CLOTHING,25/08/2016,"1,665.50",Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4552,2,345,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4552,3,199.5,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4552,4,64.35,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4552,5,21.45,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4552,6,86.55,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4552,7,28.85,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4552,8,288.5,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4552,9,49.5,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4552,10,19.8,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4552,11,155,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4552,12,62,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4553,1,552,CLOTHING,25/08/2016,"1,144.75",Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4553,2,119.7,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4553,3,19.95,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4553,4,19.95,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4553,5,21.45,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4553,6,28.85,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4553,7,198.8,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4553,8,44.55,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4553,9,139.5,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4554,1,552,CLOTHING,25/08/2016,"1,176.75",Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4554,2,159.6,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4554,3,21.45,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4554,4,28.85,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4554,5,230.8,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4554,6,44.55,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4554,7,77.5,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4554,8,31,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4554,9,15.5,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4554,10,15.5,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4555,1,15.5,CLOTHING,25/08/2016,"1,210.65",Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4555,2,4.95,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4555,3,21.45,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4555,4,552,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4555,5,119.7,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4555,6,39.9,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4555,7,21.45,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4555,8,28.85,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4555,9,49.7,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4555,10,173.1,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4555,11,44.55,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4555,12,139.5,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4556,1,552,CLOTHING,25/08/2016,"1,176.75",Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4556,2,159.6,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4556,3,21.45,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4556,4,28.85,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4556,5,230.8,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4556,6,44.55,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4556,7,139.5,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4558,1,552,CLOTHING,25/08/2016,"1,176.75",Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4558,2,159.6,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4558,3,21.45,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4558,4,28.85,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4558,5,230.8,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4558,6,44.55,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4558,7,139.5,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4559,1,552,CLOTHING,25/08/2016,"1,176.75",Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4559,2,159.6,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4559,3,21.45,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4559,4,28.85,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4559,5,230.8,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4559,6,14.85,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4559,7,14.85,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4559,8,9.9,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4559,9,4.95,CLOTHING,25/08/2016,,Cadets,Clothing
180816K,DEALERSHIP SERVICES LTD,4559,10,139.5,CLOTHING,25/08/2016,,Cadets,Clothing
220816K,SPORTSAFE UK LTD==============,491436,1,850,PLANNED GYM EQUIPMENT,25/08/2016,850,Technical and Service Support,Sports & Playground Equip
141586,EDF ENERGY===================,5015210000A,1,"2,215.80",ELECTRICITY,25/08/2016,"2,215.80",Technical and Service Support,Utilities
190816K,STONEWALL EQUALITY LIMITED====,50379,1,380.83,PUBLIC RELATIONS,25/08/2016,380.83,Strategy & Inclusion,Human Resources
190816K,TRAIN FITNESS INTERNATIONAL,53900,1,457.5,PROFESSIONAL DEVELOPMENT,25/08/2016,457.5,HR Management,Human Resources
800088140,*GREENHAM TRADING LTD=========,5728804,1,29.5,HYGIENE,25/08/2016,305.79,Fire Stations (North East),Cleaning & Janitorial
800088140,*GREENHAM TRADING LTD=========,5728804,2,29.5,HYGIENE,25/08/2016,,Fire Stations (North East),Cleaning & Janitorial
800088140,*GREENHAM TRADING LTD=========,5728804,3,15.5,HYGIENE,25/08/2016,,Fire Stations (North East),Cleaning & Janitorial
800088140,*GREENHAM TRADING LTD=========,5728804,4,54.05,HYGIENE,25/08/2016,,Fire Stations (North East),Cleaning & Janitorial
800088140,*GREENHAM TRADING LTD=========,5728804,5,54.05,HYGIENE,25/08/2016,,Fire Stations (North East),Cleaning & Janitorial
800088140,*GREENHAM TRADING LTD=========,5728804,6,54.05,HYGIENE,25/08/2016,,Fire Stations (North East),Cleaning & Janitorial
800088140,*GREENHAM TRADING LTD=========,5728804,7,33.99,HYGIENE,25/08/2016,,Fire Stations (North East),Cleaning & Janitorial
800088140,*GREENHAM TRADING LTD=========,5728804,8,12,HYGIENE,25/08/2016,,Fire Stations (North East),Cleaning & Janitorial
800088140,*GREENHAM TRADING LTD=========,5728804,9,8.55,HYGIENE,25/08/2016,,Fire Stations (North East),Cleaning & Janitorial
800088140,*GREENHAM TRADING LTD=========,5728804,10,14.6,HYGIENE,25/08/2016,,Fire Stations (North East),Cleaning & Janitorial
800087503,HAYS SPECIALIST RECRUITMENT,597827,1,419.44,FRS STAFF AGENCY,25/08/2016,419.44,Central Operations,Human Resources
800087482,HAYS SPECIALIST RECRUITMENT,597828,1,524.3,FRS STAFF AGENCY,25/08/2016,524.3,Fire Stations (South East),Human Resources
800087484,HAYS SPECIALIST RECRUITMENT,597829,1,924.84,FRS STAFF AGENCY,25/08/2016,924.84,Review of Property Services,Human Resources
800087511,HAYS SPECIALIST RECRUITMENT,597830,1,"1,129.43",FRS STAFF AGENCY,25/08/2016,"1,129.43",Technical and Service Support,Human Resources
800087485,HAYS SPECIALIST RECRUITMENT,597831,1,539,FRS STAFF AGENCY,25/08/2016,539,Health and Safety,Human Resources
800087493,HAYS SPECIALIST RECRUITMENT,597832,1,733.6,FRS STAFF AGENCY,25/08/2016,733.6,Information and Communication Technology,Human Resources
800087472,HAYS SPECIALIST RECRUITMENT,597833,1,991.5,FRS STAFF AGENCY,25/08/2016,991.5,Operational Resilience,Human Resources
800087498,HAYS SPECIALIST RECRUITMENT,597834,1,403.96,FRS STAFF AGENCY,25/08/2016,403.96,National Operational Guidance Project,Human Resources
800087473,HAYS SPECIALIST RECRUITMENT,597835,1,419.44,FRS STAFF AGENCY,25/08/2016,419.44,Fire Safety Regulation,Human Resources
800087500,HAYS SPECIALIST RECRUITMENT,597836,1,419.44,FRS STAFF AGENCY,25/08/2016,419.44,Fire Safety Regulation,Human Resources
800087469,HAYS SPECIALIST RECRUITMENT,597837,1,707.7,FRS STAFF AGENCY,25/08/2016,707.7,Communications,Human Resources
800087474,HAYS SPECIALIST RECRUITMENT,597838,1,"1,015.00",FRS STAFF AGENCY,25/08/2016,"1,015.00",Technical and Service Support,Human Resources
800087486,HAYS SPECIALIST RECRUITMENT,597839,1,"2,299.40",FRS STAFF AGENCY,25/08/2016,"2,299.40",Vehicle & Equipment Programme,Human Resources
800087465,HAYS SPECIALIST RECRUITMENT,597841,1,839.42,FRS STAFF AGENCY,25/08/2016,839.42,National Operational Guidance Project,Human Resources
800087470,HAYS SPECIALIST RECRUITMENT,597842,1,"1,009.68",FRS STAFF AGENCY,25/08/2016,"1,009.68",Legal & Democratic Services,Human Resources
800087507,HAYS SPECIALIST RECRUITMENT,597843,1,527.8,FRS STAFF AGENCY,25/08/2016,527.8,Procurement,Human Resources
800087476,HAYS SPECIALIST RECRUITMENT,597844,1,476.84,FRS STAFF AGENCY,25/08/2016,476.84,Fire Safety Regulation,Human Resources
800087464,HAYS SPECIALIST RECRUITMENT,597845,1,476.84,FRS STAFF AGENCY,25/08/2016,476.84,Central Operations,Human Resources
800087463,HAYS SPECIALIST RECRUITMENT,597846,1,357.63,FRS STAFF AGENCY,25/08/2016,357.63,Fire Stations (South West),Human Resources
800087479,HAYS SPECIALIST RECRUITMENT,597847,1,610.05,FRS STAFF AGENCY,25/08/2016,610.05,Technical and Service Support,Human Resources
800087502,HAYS SPECIALIST RECRUITMENT,597848,1,524.3,FRS STAFF AGENCY,25/08/2016,524.3,Strategy & Inclusion,Human Resources
800087497,HAYS SPECIALIST RECRUITMENT,597849,1,279.9,FRS STAFF AGENCY,25/08/2016,279.9,Legal & Democratic Services,Human Resources
800087489,HAYS SPECIALIST RECRUITMENT,597850,1,524.3,FRS STAFF AGENCY,25/08/2016,524.3,Procurement,Human Resources
800087510,HAYS SPECIALIST RECRUITMENT,597851,1,"1,283.43",FRS STAFF AGENCY,25/08/2016,"1,283.43",Legal & Democratic Services,Human Resources
800087506,HAYS SPECIALIST RECRUITMENT,597852,1,707.7,FRS STAFF AGENCY,25/08/2016,707.7,Exercise Unified Response,Human Resources
800087471,HAYS SPECIALIST RECRUITMENT,597853,1,407.12,FRS STAFF AGENCY,25/08/2016,407.12,Fire Stations (North East),Human Resources
800087488,HAYS SPECIALIST RECRUITMENT,597854,1,596.05,FRS STAFF AGENCY,25/08/2016,596.05,HR Management,Human Resources
800087496,HAYS SPECIALIST RECRUITMENT,597855,1,524.3,FRS STAFF AGENCY,25/08/2016,524.3,Fire Safety Regulation,Human Resources
800087475,HAYS SPECIALIST RECRUITMENT,597857,1,524.3,FRS STAFF AGENCY,25/08/2016,524.3,Fire Safety Regulation,Human Resources
800087501,HAYS SPECIALIST RECRUITMENT,597858,1,616,FRS STAFF AGENCY,25/08/2016,616,Information and Communication Technology,Human Resources
800087505,HAYS SPECIALIST RECRUITMENT,597859,1,621.95,FRS STAFF AGENCY,25/08/2016,621.95,Legal & Democratic Services,Human Resources
800087480,HAYS SPECIALIST RECRUITMENT,597860,1,476.84,FRS STAFF AGENCY,25/08/2016,476.84,Technical and Service Support,Human Resources
800087495,HAYS SPECIALIST RECRUITMENT,597861,1,622.3,FRS STAFF AGENCY,25/08/2016,622.3,Procurement,Human Resources
800087491,HAYS SPECIALIST RECRUITMENT,597862,1,610.75,FRS STAFF AGENCY,25/08/2016,610.75,Fire Safety Regulation,Human Resources
800087477,HAYS SPECIALIST RECRUITMENT,597863,1,497.64,FRS STAFF AGENCY,25/08/2016,497.64,Fire Stations (South West),Human Resources
800087508,HAYS SPECIALIST RECRUITMENT,597864,1,657.86,FRS STAFF AGENCY,25/08/2016,657.86,National Operational Guidance Project,Human Resources
800087467,HAYS SPECIALIST RECRUITMENT,597865,1,"1,545.12",FRS STAFF AGENCY,25/08/2016,"1,545.12",Legal & Democratic Services,Human Resources
800087478,HAYS SPECIALIST RECRUITMENT,597866,1,751.9,FRS STAFF AGENCY,25/08/2016,751.9,Information Management,Human Resources
800087487,HAYS SPECIALIST RECRUITMENT,597867,1,566.16,FRS STAFF AGENCY,25/08/2016,566.16,Community Safety Delivery,Human Resources
800087483,HAYS SPECIALIST RECRUITMENT,597868,1,319.83,FRS STAFF AGENCY,25/08/2016,319.83,Fire Safety Regulation,Human Resources
800087509,HAYS SPECIALIST RECRUITMENT,597869,1,419.44,FRS STAFF AGENCY,25/08/2016,419.44,Fire Safety Regulation,Human Resources
800087499,HAYS SPECIALIST RECRUITMENT,597870,1,359.8,FRS STAFF AGENCY,25/08/2016,359.8,Cadets,Human Resources
800087481,HAYS SPECIALIST RECRUITMENT,597871,1,704.9,FRS STAFF AGENCY,25/08/2016,704.9,Information and Communication Technology,Human Resources
800087504,HAYS SPECIALIST RECRUITMENT,597872,1,"1,534.05",FRS STAFF AGENCY,25/08/2016,"1,534.05",Strategy & Inclusion,Human Resources
800087468,HAYS SPECIALIST RECRUITMENT,597873,1,389.48,FRS STAFF AGENCY,25/08/2016,389.48,Finance Services,Human Resources
800087492,HAYS SPECIALIST RECRUITMENT,597874,1,268.1,FRS STAFF AGENCY,25/08/2016,268.1,National Operational Guidance Project,Human Resources
800087490,HAYS SPECIALIST RECRUITMENT,597875,1,284.62,FRS STAFF AGENCY,25/08/2016,284.62,Fire Safety Regulation,Human Resources
800087514,HAYS SPECIALIST RECRUITMENT,597876,1,524.3,FRS STAFF AGENCY,25/08/2016,524.3,Fire Stations (South East),Human Resources
