Order Number,Date,Order value,Order Description,Location,Supplier,Unit Cost,Order Quantity,Line Cost,Order Number Grouped,Total Order Cost
TSE/82080,22/05/19,8710.60,DELIVERY CHARGE (RADIOCOMS),RADIO GROUP (RUISLIP),RADIOCOMS SYSTEMS LIMITED,10.00,1.00,10.00,,
TSE/82085,22/05/19,7000.00,AUDIO VISUAL PRESENTATIONS,CENTRAL PROGRAMME OFFICE,HAMPSHIRE FIRE AND RESCUE SERV,"7,000.00",1.00,"7,000.00",TSE/82085,"7,000.00"
TSE/82097,22/05/19,9177.75,HARDWARE DESKTOP              (ICT),ICT - SERVICE MANAGEMENT,SOFTCAT LIMITED,524.73,5.00,"2,623.65",TSE/82097,"9,177.75"
TSE/82097,22/05/19,9177.75,HARDWARE PURCHASE             (ICT),ICT - SERVICE MANAGEMENT,SOFTCAT LIMITED,655.41,10.00,"6,554.10",,
TSE/82109,22/05/19,7225.00,ORBISON PRODUCTS LTD,RADIO GROUP (RUISLIP),ORBISON PRODUCTS LTD,24.00,300.00,"7,200.00",TSE/82109,"7,225.00"
TSE/82109,22/05/19,7225.00,DELIVERY CHARGES,RADIO GROUP (RUISLIP),ORBISON PRODUCTS LTD,25.00,1.00,25.00,,
TSE/82118,24/05/19,6960.00,RADIO SERVICES                (ICT),ICT - SERVICE MANAGEMENT,BABCOCK CRITICAL SERVICES LTD,120.00,58.00,"6,960.00",TSE/82118,"6,960.00"
TSE/82243,30/05/19,8680.00,TRAINING COURSES - EXTERNAL   (SUBJECTIVE: 1666),TRAINING DELIVERY,BOND SOLON TRAINING LTD,"8,680.00",1.00,"8,680.00",TSE/82243,"8,680.00"
TSE/82292,03/06/19,5059.92,"TRAVEL, TRAIN BOOKINGS -      REDFERN",CENTRAL PROGRAMME OFFICE,CORPORATE TRAVEL MGMT(NORTH),69.98,1.00,69.98,TSE/82292,"5,059.92"
TSE/82292,03/06/19,5059.92,"TRAVEL, TRAIN BOOKINGS -      REDFERN",CENTRAL PROGRAMME OFFICE,CORPORATE TRAVEL MGMT(NORTH),"4,711.70",1.00,"4,711.70",,
TSE/82292,03/06/19,5059.92,"TRAVEL, TRAIN BOOKINGS -      REDFERN",CENTRAL PROGRAMME OFFICE,CORPORATE TRAVEL MGMT(NORTH),196.52,1.00,196.52,,
TSE/82292,03/06/19,5059.92,"TRAVEL, TRAIN BOOKINGS -      REDFERN",CENTRAL PROGRAMME OFFICE,CORPORATE TRAVEL MGMT(NORTH),81.72,1.00,81.72,,
TSE/82346,05/06/19,6480.00,"PROFESSIONAL SERVICES, EXHIBITION EQUIPMENT",FIRE STATION & AREA MANAGEMENT,LIBERTY SCAFFOLDING LIMITED,"6,480.00",1.00,"6,480.00",TSE/82346,"6,480.00"
TSE/82349,05/06/19,5790.40,AGENCY STAFF ADMIN AND CLERICAL (HOURLY RATE) - NON ADECCO,PHOTOCOPYING  UNIT (G US),THE KINGDOM GROUP LT T/A KINGS,20.68,280.00,"5,790.40",TSE/82349,"5,790.40"
TSE/82350,05/06/19,7575.00,SOFTWARE DEVELOPMENT - BESPOKE(ICT),ICT - TECHNICAL PROJECTS,DCJ CONNECTED SOLUTIONS LTD,505.00,8.50,"4,292.50",TSE/82350,"7,575.00"
TSE/82350,05/06/19,7575.00,SOFTWARE DEVELOPMENT - BESPOKE(ICT),ICT - TECHNICAL PROJECTS,DCJ CONNECTED SOLUTIONS LTD,505.00,6.50,"3,282.50",,
TSE/82353,06/06/19,8443.20,OVERSEAS TRAVEL & HOTELS -    (REDFERN),RESCUE & ISAR POLICY,CORPORATE TRAVEL MGMT(NORTH),"8,443.20",1.00,"8,443.20",TSE/82353,"8,443.20"
TSE/82355,06/06/19,9734.00,OVERSEAS TRAVEL & HOTELS -    (REDFERN),RESCUE & ISAR POLICY,CORPORATE TRAVEL MGMT(NORTH),"9,734.00",1.00,"9,734.00",TSE/82355,"9,734.00"
TSE/82398,10/06/19,7066.05,DELIVERY CHARGE (RADIOCOMS),RADIO GROUP (RUISLIP),RADIOCOMS SYSTEMS LIMITED,10.00,1.00,10.00,TSE/82398,"7,066.05"
TSE/82398,10/06/19,7066.05,C-C400 NEXUS SOCKET INCLUDING O RINGS V11964,RADIO GROUP (RUISLIP),RADIOCOMS SYSTEMS LIMITED,22.67,15.00,340.05,,
TSE/82398,10/06/19,7066.05,ENTEL HX481 V2 SPARE BATTERY,RADIO GROUP (RUISLIP),RADIOCOMS SYSTEMS LIMITED,25.93,200.00,"5,186.00",,
TSE/82398,10/06/19,7066.05,HC1 LONDON SPECIFICATION BONE MIC,RADIO GROUP (RUISLIP),RADIOCOMS SYSTEMS LIMITED,153.00,10.00,"1,530.00",,
TSE/82400,10/06/19,9898.29,NETWORK SERVICES              (ICT),ICT - SERVICE MANAGEMENT,BT REDCARE,"3,109.99",1.00,"3,109.99",TSE/82400,"9,898.29"
TSE/82400,10/06/19,9898.29,NETWORK SERVICES              (ICT),ICT - SERVICE MANAGEMENT,BT REDCARE,"2,776.83",1.00,"2,776.83",,
TSE/82400,10/06/19,9898.29,NETWORK SERVICES              (ICT),ICT - SERVICE MANAGEMENT,BT REDCARE,"4,011.47",1.00,"4,011.47",,
TSE/82445,11/06/19,8876.25,SOFTWARE LICENCES             (ICT),ENTERPRISE APPLICATION DELIVER,CDW LTD,355.05,25.00,"8,876.25",TSE/82445,"8,876.25"
TSE/82487,14/06/19,5000.00,FURNITURE/EQUIPMENT/PREMISES  HIRE FOR EVENTS,ORGANISATIONAL DEVELOPMENT,ISG Live Ltd,"5,000.00",1.00,"5,000.00",TSE/82487,"5,000.00"
TSE/82521,17/06/19,9486.00,TELEPHONY SUPPORT             (ICT),ICT - SERVICE MANAGEMENT,ATOS IT SERVICES UK LIMITED,"9,486.00",1.00,"9,486.00",TSE/82521,"9,486.00"
TSE/82528,17/06/19,5053.20,SECONDMENT FROM OTHER PARTNER ORGANISATIONS,CENTRAL PROGRAMME OFFICE,THE CHIEF FIRE OFFICERS ASSOC.,"5,053.20",1.00,"5,053.20",TSE/82528,"5,053.20"
TSE/82529,17/06/19,7513.00,SECONDMENT FROM OTHER PARTNER ORGANISATIONS,CENTRAL PROGRAMME OFFICE,THE CHIEF FIRE OFFICERS ASSOC.,"7,513.00",1.00,"7,513.00",TSE/82529,"7,513.00"
TSE/82557,19/06/19,5565.00,"T-SHIRT, RED,                 SIZE: M (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,4.95,20.00,99.00,TSE/82557,"5,565.00"
TSE/82557,19/06/19,5565.00,"T-SHIRT, RED,                 SIZE: L (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,4.95,20.00,99.00,,
TSE/82557,19/06/19,5565.00,"T-SHIRT, RED,                 SIZE: S (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,4.95,20.00,99.00,,
TSE/82557,19/06/19,5565.00,"T-SHIRT, RED,                 SIZE: XL (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,4.95,5.00,24.75,,
TSE/82557,19/06/19,5565.00,"T-SHIRT, RED,                 SIZE: XS (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,4.95,5.00,24.75,,
TSE/82557,19/06/19,5565.00,"SHIRT, NAVY, CADET,           SIZE: L (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,19.95,15.00,299.25,,
TSE/82557,19/06/19,5565.00,"SHIRT, NAVY, CADET,           SIZE: M (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,19.95,15.00,299.25,,
TSE/82557,19/06/19,5565.00,"SHIRT, NAVY, CADET,           SIZE: S (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,19.95,15.00,299.25,,
TSE/82557,19/06/19,5565.00,"SHIRT, NAVY, CADET,           SIZE: XS (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,19.95,15.00,299.25,,
TSE/82557,19/06/19,5565.00,"SHIRT, NAVY, CADET,           SIZE: XL (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,19.95,10.00,199.50,,
TSE/82557,19/06/19,5565.00,"TROUSERS, NAVY, WAIST: 24     , LEG: 30 (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,16.50,15.00,247.50,,
TSE/82557,19/06/19,5565.00,"TROUSERS, NAVY, WAIST: 26     , LEG: 30 (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,16.50,15.00,247.50,,
TSE/82557,19/06/19,5565.00,"TROUSERS, NAVY, WAIST: 28     , LEG: 30 (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,16.50,20.00,330.00,,
TSE/82557,19/06/19,5565.00,"T-SHIRT, RED,                 SIZE: XS (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,4.95,5.00,24.75,,
TSE/82557,19/06/19,5565.00,"T-SHIRT, RED,                 SIZE: S (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,4.95,20.00,99.00,,
TSE/82557,19/06/19,5565.00,"T-SHIRT, RED,                 SIZE: M (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,4.95,20.00,99.00,,
TSE/82557,19/06/19,5565.00,"T-SHIRT, RED,                 SIZE: L (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,4.95,20.00,99.00,,
TSE/82557,19/06/19,5565.00,"T-SHIRT, RED,                 SIZE: XL (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,4.95,5.00,24.75,,
TSE/82557,19/06/19,5565.00,"SHIRT, NAVY, CADET,           SIZE: S (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,19.95,15.00,299.25,,
TSE/82557,19/06/19,5565.00,"SHIRT, NAVY, CADET,           SIZE: XS (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,19.95,15.00,299.25,,
TSE/82557,19/06/19,5565.00,"SHIRT, NAVY, CADET,           SIZE: M (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,19.95,15.00,299.25,,
TSE/82557,19/06/19,5565.00,"SHIRT, NAVY, CADET,           SIZE: L (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,19.95,15.00,299.25,,
TSE/82557,19/06/19,5565.00,"SHIRT, NAVY, CADET,           SIZE: XL (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,19.95,10.00,199.50,,
TSE/82557,19/06/19,5565.00,"TROUSERS, NAVY, WAIST: 30     , LEG: 31.5 (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,16.50,10.00,165.00,,
TSE/82557,19/06/19,5565.00,"TROUSERS, NAVY, WAIST: 30     , LEG: 33.5 (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,16.50,10.00,165.00,,
TSE/82557,19/06/19,5565.00,"TROUSERS, NAVY, WAIST: 32     , LEG: 33.5 (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,16.50,10.00,165.00,,
TSE/82557,19/06/19,5565.00,"TROUSERS, NAVY, WAIST: 32     , LEG: 31.5 (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,16.50,20.00,330.00,,
TSE/82557,19/06/19,5565.00,"TROUSERS, NAVY, WAIST: 34     , LEG: 31.5 (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,16.50,10.00,165.00,,
TSE/82557,19/06/19,5565.00,"TROUSERS, NAVY, WAIST: 34     , LEG: 33.5 (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,16.50,10.00,165.00,,
TSE/82557,19/06/19,5565.00,"TROUSERS, NAVY, WAIST: 36     , LEG: 31.5 (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,16.50,5.00,82.50,,
TSE/82557,19/06/19,5565.00,"TROUSERS, NAVY, WAIST: 36     , LEG: 33.5 (CADET) FSYTA",COMM. FIRE CADETS CNTRL (2 US),DEALERSHIP SERVICES LTD,16.50,1.00,16.50,,
TSE/82587,20/06/19,5755.00,CONFERENCE FEES,CENTRAL PROGRAMME OFFICE,THE WINDSOR LEADERSHIP TRUST,"5,755.00",1.00,"5,755.00",TSE/82587,"5,755.00"
TSE/82658,25/06/19,7344.00,"DRILL SUIT, CADET, FSYTA,     YELLOW BANDING",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,72.00,10.00,720.00,TSE/82658,"7,344.00"
TSE/82658,25/06/19,7344.00,"DRILL SUIT, CADET, FSYTA,     YELLOW BANDING",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,72.00,10.00,720.00,,
TSE/82658,25/06/19,7344.00,"DRILL SUIT, CADET, FSYTA,     YELLOW BANDING",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,72.00,10.00,720.00,,
TSE/82658,25/06/19,7344.00,"DRILL SUIT, CADET, FSYTA,     YELLOW BANDING",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,72.00,10.00,720.00,,
TSE/82658,25/06/19,7344.00,"DRILL SUIT, INSTRUCTOR, FSYTA, RED BANDING",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,72.00,8.00,576.00,,
TSE/82658,25/06/19,7344.00,"DRILL SUIT, INSTRUCTOR, FSYTA, RED BANDING",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,72.00,10.00,720.00,,
TSE/82658,25/06/19,7344.00,"DRILL SUIT, INSTRUCTOR, FSYTA, RED BANDING",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,72.00,10.00,720.00,,
TSE/82658,25/06/19,7344.00,"DRILL SUIT, INSTRUCTOR, FSYTA, RED BANDING",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,72.00,15.00,"1,080.00",,
TSE/82658,25/06/19,7344.00,"DRILL SUIT, INSTRUCTOR, FSYTA, RED BANDING",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,72.00,8.00,576.00,,
TSE/82658,25/06/19,7344.00,"DRILL SUIT, INSTRUCTOR, FSYTA, RED BANDING",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,72.00,10.00,720.00,,
TSE/82658,25/06/19,7344.00,"DRILL SUIT, INSTRUCTOR, FSYTA, RED BANDING",COMM. FIRE CADETS CROYDON,DEALERSHIP SERVICES LTD,72.00,1.00,72.00,,
TSE/82677,26/06/19,5659.12,"ESTATES, CATERING SERVICES",COMMS PUBLIC RELATIONS (3 US),OCS GROUP UK LTD,"5,659.12",1.00,"5,659.12",TSE/82677,"5,659.12"
TSQ/11085,18/04/19,9780.00,"FIREFIGHTER RIGHT ANGLED      TORCH, HANDLAMP, WOLF, TR-30+",BRIGADE DISTRIBUTION CENTRE,WOLF SAFETY LAMP CO LTD=======,32.60,300.00,"9,780.00",TSQ/11085,"9,780.00"
TSQ/11094,23/04/19,9900.00,"AED, LITHIUM ION SMART BATTERY (IEC PACK)",BRIGADE DISTRIBUTION CENTRE,ZOLL MEDICAL UK LIMITED,99.00,100.00,"9,900.00",TSQ/11094,"9,900.00"
TSQ/11625,26/04/19,5950.00,"DRILL SUIT, FSYTA, HELMET     , DAISY YELLOW",COMM. FIRE CADETS CROYDON,VIMPEX LIMITED,70.00,35.00,"2,450.00",TSQ/11625,"5,950.00"
TSQ/11625,26/04/19,5950.00,"DRILL SUIT, FSYTA, HELMET     , DAISY YELLOW",COMM. FIRE CADETS CROYDON,VIMPEX LIMITED,70.00,15.00,"1,050.00",,
TSQ/11625,26/04/19,5950.00,"DRILL SUIT, FSYTA, HELMET     , RED",COMM. FIRE CADETS CROYDON,VIMPEX LIMITED,70.00,35.00,"2,450.00",,
TSQ/15109,21/06/19,5903.40,FIRE SAFETY IN THE HOME,BRIGADE DISTRIBUTION CENTRE,ELLE MEDIA GROUP,24.93,180.00,"4,487.40",TSQ/15109,"5,903.40"
TSQ/15109,21/06/19,5903.40,WATER SAFETY BOOKLET A5,BRIGADE DISTRIBUTION CENTRE,ELLE MEDIA GROUP,88.50,16.00,"1,416.00",,
