Invoice Number, Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Proclass
MCE671,180319V,B NOKES CONTRACTS LTD,MCE671,1,"7,389.00",REACTIVE SMALL WORKS AND PROJ,21/03/19,"7,389.00",Technical and Service Support,Works - Construction
MCE672,180319V,B NOKES CONTRACTS LTD,MCE672,1,"9,988.50",REACTIVE SMALL WORKS AND PROJ,21/03/19,"9,988.50",Technical and Service Support,Works - Construction
MCE673,180319V,B NOKES CONTRACTS LTD,MCE673,1,"9,931.00",REACTIVE SMALL WORKS AND PROJ,21/03/19,"9,931.00",Technical and Service Support,Works - Construction
MCE675,180319G,B NOKES CONTRACTS LTD,MCE675,1,"4,301.50",REACTIVE SMALL WORKS AND PROJ,21/03/19,"4,301.50",Technical and Service Support,Works - Construction
MCE676,180319G,B NOKES CONTRACTS LTD,MCE676,1,"3,824.50",REACTIVE SMALL WORKS AND PROJ,21/03/19,"3,824.50",Technical and Service Support,Works - Construction
MCE677,180319V,B NOKES CONTRACTS LTD,MCE677,1,"7,866.75",REACTIVE SMALL WORKS AND PROJ,21/03/19,"7,866.75",Technical and Service Support,Works - Construction
MCE678,180319V,B NOKES CONTRACTS LTD,MCE678,1,"9,978.50",REACTIVE SMALL WORKS AND PROJ,21/03/19,"9,978.50",Technical and Service Support,Works - Construction
MCE679,180319V,B NOKES CONTRACTS LTD,MCE679,1,"5,710.00",REACTIVE SMALL WORKS AND PROJ,21/03/19,"5,710.00",Technical and Service Support,Works - Construction
MCE680,180319G,B NOKES CONTRACTS LTD,MCE680,1,"3,784.90",REACTIVE SMALL WORKS AND PROJ,21/03/19,"3,784.90",Technical and Service Support,Works - Construction
MVE660,180319G,B NOKES CONTRACTS LTD,MVE660,1,"3,510.50",REACTIVE BUILDING FABRIC,21/03/19,"3,510.50",Technical and Service Support,Works - Construction
OP/I837704,180319G,PHOENIX SOFTWARE LTD,OP/I837704,1,"1,410.38",SOFTWARE COTS,21/03/19,"4,231.55",Information and Communication Technology,ICT
OP/I837704,180319G,PHOENIX SOFTWARE LTD,OP/I837704,2,"2,821.17",SOFTWARE COTS,21/03/19,,Information and Communication Technology,ICT
P79090,800127920,BYWATERS LTD,P79090,1,362.20,REACTIVE REFUSE COLLECTION,21/03/19,362.20,Technical and Service Support,Environmental Services
PSINV02378726,060319K,CDW LTD,PSINV02378726,1,"2,100.00",ACQUISITIONS,21/03/19,"2,100.00",Information and Communication Technology,ICT
PSINV02379745,120319K,CDW LTD,PSINV02379745,1,255.45,HARDWARE DESKTOP,21/03/19,255.45,Information and Communication Technology,ICT
PULL605,060319K,PULLMAN MOTORS,PULL605,1,800.00,OPERATIONAL EQUIP-PURCHASE,21/03/19,800.00,Procurement,Fire & Rescue
PULLMAN607,060319K,PULLMAN MOTORS,PULLMAN607,1,360.00,OPERATIONAL EQUIP-PURCHASE,21/03/19,360.00,Procurement,Fire & Rescue
SI-06995,280219K,HUNTER LODGE,SI-06995,1,734.00,ADVERTISING,21/03/19,734.00,Procurement,Human Resources
SI043624,010319K,SES WATER,SI043624,1,"1,387.62",CURRENT HYDRANT COSTS,21/03/19,"1,387.62",Procurement,Works - Construction
SI043625,010319K,SES WATER,SI043625,1,"1,387.62",CURRENT HYDRANT COSTS,21/03/19,"1,387.62",Procurement,Works - Construction
SI043626,010319K,SES WATER,SI043626,1,281.75,CURRENT HYDRANT COSTS,21/03/19,281.75,Procurement,Works - Construction
SI043627,010319K,SES WATER,SI043627,1,"1,387.62",CURRENT HYDRANT COSTS,21/03/19,"1,387.62",Procurement,Works - Construction
SI043628,010319K,SES WATER,SI043628,1,"1,387.62",CURRENT HYDRANT COSTS,21/03/19,"1,387.62",Procurement,Works - Construction
SI043631,010319K,SES WATER,SI043631,1,541.50,CURRENT HYDRANT COSTS,21/03/19,541.50,Procurement,Works - Construction
SI043634,010319K,SES WATER,SI043634,1,"1,387.62",CURRENT HYDRANT COSTS,21/03/19,"1,387.62",Procurement,Works - Construction
SI043635,010319K,SES WATER,SI043635,1,"1,387.62",CURRENT HYDRANT COSTS,21/03/19,"1,387.62",Procurement,Works - Construction
SI043636,010319K,SES WATER,SI043636,1,342.54,CURRENT HYDRANT COSTS,21/03/19,342.54,Procurement,Works - Construction
SIN035585,040319K,MARINA ROPES LTD,SIN035585,1,365.16,OPERATIONAL EQUIP-PURCHASE,21/03/19,982.76,Technical and Service Support,Fire & Rescue
SIN035585,040319K,MARINA ROPES LTD,SIN035585,2,10.00,OPERATIONAL EQUIP-PURCHASE,21/03/19,,Technical and Service Support,Fire & Rescue
SIN035585,040319K,MARINA ROPES LTD,SIN035585,3,607.60,OPERATIONAL EQUIP-PURCHASE,21/03/19,,Technical and Service Support,Fire & Rescue
SIN035586,050319K,MARINA ROPES LTD,SIN035586,1,"1,070.65",OPERATIONAL EQUIP-PURCHASE,21/03/19,"1,070.65",Technical and Service Support,Fire & Rescue
SMAI009746,140319V,BABCOCK CRITICAL SERVICES LTD,SMAI009746,1,"115,411.26",PURCHASES-VEHICLES,21/03/19,"115,411.26",Technical and Service Support,Consultancy
SMAI009818,250219V,BABCOCK CRITICAL SERVICES LTD,SMAI009818,1,"268,004.44",VEHICLES,21/03/19,"972,428.75",Procurement,Vehicle Management
SMAI009818,250219V,BABCOCK CRITICAL SERVICES LTD,SMAI009818,2,"10,377.92",LOST & NFWT OPS EQUIPMENT,21/03/19,,Procurement,Fire & Rescue
SMAI009818,250219V,BABCOCK CRITICAL SERVICES LTD,SMAI009818,3,"1,193.50",VEHICLES,21/03/19,,Procurement,Vehicle Management
SMAI009818,250219V,BABCOCK CRITICAL SERVICES LTD,SMAI009818,4,"11,421.68",ACCIDENT REPAIRS,21/03/19,,Procurement,Vehicle Management
SMAI009818,250219V,BABCOCK CRITICAL SERVICES LTD,SMAI009818,5,"3,069.50",ACCIDENT REPAIRS,21/03/19,,Procurement,Vehicle Management
SMAI009818,250219V,BABCOCK CRITICAL SERVICES LTD,SMAI009818,6,"644,455.01",VEHICLES,21/03/19,,Procurement,Vehicle Management
SMAI009818,250219V,BABCOCK CRITICAL SERVICES LTD,SMAI009818,7,"33,906.70",VEHICLES NWFT,21/03/19,,Procurement,Vehicle Management
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,1,"1,530.80",COMMUNITY RELATIONS,21/03/19,"3,527.40",Fire Stations (South West),Facilities & Management Services
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,2,929.80,COMMUNITY RELATIONS,21/03/19,,Fire Stations (South West),Facilities & Management Services
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,3,238.80,COMMUNITY RELATIONS,21/03/19,,Fire Stations (South West),Facilities & Management Services
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,4,1.48,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,5,2.59,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,6,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,7,3.47,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,8,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,9,3.47,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,10,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,11,2.84,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,12,10.41,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,13,7.40,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,14,32.67,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,15,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,16,2.96,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,17,6.94,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,18,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,19,0.99,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,20,2.84,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,21,6.94,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,22,2.96,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,23,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,24,1.48,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,25,3.47,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,26,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,27,6.94,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,28,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,29,6.94,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,30,1.48,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,31,3.47,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,32,1.48,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,33,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,34,0.99,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,35,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,36,0.99,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,37,3.47,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,38,1.48,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,39,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,40,1.48,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,41,1.48,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,42,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,43,3.47,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,44,2.84,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,45,0.99,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,46,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,47,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,48,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,49,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,50,3.47,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,51,1.48,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,52,2.84,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,53,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,54,0.99,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,55,1.48,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,56,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,57,0.99,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,58,6.94,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,59,4.98,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,60,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,61,3.47,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,62,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,63,3.47,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,64,1.48,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,65,2.84,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,66,3.47,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,67,1.48,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,68,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,69,2.84,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,70,3.47,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,71,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,72,1.48,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,73,3.47,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,74,2.59,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,75,2.96,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,76,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,77,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Operational Resilience,Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,78,3.47,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,79,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,80,3.47,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,81,1.48,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,82,2.84,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,83,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,84,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Operational Resilience,Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,85,3.47,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,86,11.36,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (North East),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,87,10.89,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,88,3.47,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,89,1.48,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South West),Furniture & Soft Furnishings
TK125592,800127687,THOMAS KNEALE & CO LTD,TK125592,90,2.84,BEDS & SOFT FURNISHINGS,21/03/19,,Fire Stations (South West),Furniture & Soft Furnishings
