 Batch Number,Vendor Name,Invoice Number, Line,Line Amount,Account Description,Issue Date ,Total Amount Paid,Department,Pro Class
200215C,VIGILANCE PROPERTIES,3135,1,"7,500.00",PREMISES SECURITY,26/02/2015,"7,500.00",Technical And Service Support,Facilities & Management S
200215C,VIGILANCE PROPERTIES,3136,1,"4,625.00",PREMISES SECURITY,26/02/2015,"4,625.00",Technical and Service Support,Facilities & Management S
200215C,VIGILANCE PROPERTIES,3137,1,"4,625.00",PREMISES SECURITY,26/02/2015,"4,625.00",Technical and Service Support,Facilities & Management S
200215C,VIGILANCE PROPERTIES,3138,1,"4,625.00",PREMISES SECURITY,26/02/2015,"4,625.00",Technical And Service Support,Facilities & Management S
200215C,VIGILANCE PROPERTIES,3139,1,"4,625.00",PREMISES SECURITY,26/02/2015,"4,625.00",Technical and Service Support,Facilities & Management S
140958,THAMES WATER UTILITIES LTD====,3344972311',1,"1,214.36",WATER & SEWERAGE RATES,26/02/2015,"1,214.36",Technical And Service Support,Utilities
230215E,CARPETS & FLOOR COVERS DIRECT=,3531,1,807.68,TACTICAL DAY TO DAY,26/02/2015,807.68,Technical And Service Support,Building Constr Materials
230215E,CARPETS & FLOOR COVERS DIRECT=,3532,1,"3,355.14",STRATEGIC (NON CYCLICAL),26/02/2015,"3,355.14",Technical and Service Support,Building Constr Materials
800058743,*H-SQUARED ELECTRONICS LTD,359081,1,172,OPERATIONAL EQUIP-PURCHASE,26/02/2015,344,Operations Fire Stations,Stationery
800058743,*H-SQUARED ELECTRONICS LTD,359081,2,172,OPERATIONAL EQUIP-PURCHASE,26/02/2015,,Operations Fire Stations,Stationery
090215C,UNDERSTANDING RECRUITMENT,3641,1,"8,740.00",FRS STAFF AGENCY,26/02/2015,"8,740.00",Information and Communication Technology,Human Resources
090215C,UNDERSTANDING RECRUITMENT,3645,1,"8,820.00",FRS STAFF AGENCY,26/02/2015,"8,820.00",Information and Communication Technology,Human Resources
090215C,UNDERSTANDING RECRUITMENT,3682,1,"6,650.00",FRS STAFF AGENCY,26/02/2015,"6,675.00",Information and Communication Technology,Human Resources
090215C,UNDERSTANDING RECRUITMENT,3682,2,25,FRS STAFF AGENCY,26/02/2015,,Information and Communication Technology,Human Resources
110215C,PCS CONSULTING SERVICES LTD===,3765,1,494.5,PURCHASES-COMPUTER/EQUIPMENT,26/02/2015,494.5,Information and Communication Technology,"Works - Construction, R&M"
140958,THAMES WATER UTILITIES LTD====,3853861116Y,1,551.57,WATER & SEWERAGE RATES,26/02/2015,551.57,Technical And Service Support,Utilities
230215E,*BURLINGTON UNIFORMS LTD,438158,1,547.2,UNIFORMS - POMS,26/02/2015,"2,918.40",Procurement,Clothing
230215E,*BURLINGTON UNIFORMS LTD,438158,2,"1,824.00",UNIFORMS - POMS,26/02/2015,,Procurement,Clothing
230215E,*BURLINGTON UNIFORMS LTD,438158,3,547.2,UNIFORMS - POMS,26/02/2015,,Procurement,Clothing
800058816,*OCS GROUP UK LTD,5000067463-16,1,960,REFRESHMENTS,26/02/2015,960,Operations Non Fire Stations,Catering
800058840,*OCS GROUP UK LTD,5000067463-40,1,"1,007.50",REFRESHMENTS,26/02/2015,"1,007.50",Operations Non Fire Stations,Catering
800058847,*OCS GROUP UK LTD,5000067463-47,1,769.5,REFRESHMENTS,26/02/2015,769.5,Community Safety Delivery,Catering
190215C,GAS & AIR SERVICES (UK)=======,6568,1,"1,346.10",REPAIR & MAINTENANCE,26/02/2015,"1,366.10",Technical And Service Support,Building Constr Materials
190215C,GAS & AIR SERVICES (UK)=======,6568,2,20,REPAIR & MAINTENANCE,26/02/2015,,Technical And Service Support,Building Constr Materials
190215C,GAS & AIR SERVICES (UK)=======,6586,1,"1,321.42",REPAIR & MAINTENANCE,26/02/2015,"1,321.42",Technical And Service Support,Building Constr Materials
190215E,H & V HEATING & VENTILATING==,7651/052/JE,1,"1,579.24",DEVELOPMENT  EXPENSES-CONTRACT,26/02/2015,"1,579.24",Technical and Service Support,Building Constr Materials
140966,ALPHABET (GB) LIMITED,80003091,1,664.41,LEASE CAR CHARGES,26/02/2015,"3,975.56",Procurement,Vehicle Management
140966,ALPHABET (GB) LIMITED,80003091,2,"3,311.15",P/PAYMTS-CAR LEASG-RENTAL,26/02/2015,,Finance Services,Vehicle Management
140966,ALPHABET (GB) LIMITED,80003091,3,-327.06,VAT CAR LEASING,26/02/2015,,Finance Services,Vehicle Management
140966,ALPHABET (GB) LIMITED,80003091,4,327.06,LEASE CAR CHARGES,26/02/2015,,Procurement,Vehicle Management
190215C,HASKEL ENERGY SYSTEMS LIMITED=,849883,1,"2,158.00",PROTECTIVE EQUIPMENT,26/02/2015,"2,158.00",Technical And Service Support,Legal Services
140958,THAMES WATER UTILITIES LTD====,90074-30523B,1,443.53,WATER & SEWERAGE RATES,26/02/2015,443.53,Technical And Service Support,Utilities
110215C,NORTHGATE INFO SOLUTIONS UK LT,91331567,1,"8,661.44",CAMS CONTRACT,26/02/2015,"8,661.44",Control & Mobilising Services,ICT
190215E,NORTHUMBRIAN WATER LTD========,913370304,1,973.5,CURRENT HYDRANT COSTS,26/02/2015,973.5,Operational Resilience,Utilities
190215E,NORTHUMBRIAN WATER LTD========,913370312,1,973.5,CURRENT HYDRANT COSTS,26/02/2015,973.5,Operational Resilience,Utilities
190215E,BSI MANAGEMENT SYSTEMS,94219381/3000,1,"9,932.00",SUBSCRIPTIONS,26/02/2015,"9,932.00",Strategy & Performance,Financial Services
140958,THAMES WATER UTILITIES LTD====,95240-85193+,1,"1,142.75",WATER & SEWERAGE RATES,26/02/2015,"1,142.75",Technical And Service Support,Utilities
140958,THAMES WATER UTILITIES LTD====,97652-75302N,1,729.05,WATER & SEWERAGE RATES,26/02/2015,729.05,Technical And Service Support,Utilities
230215E,THAMES WATER UTILITIES LTD====,CBA1410258,1,"1,185.00",CURRENT HYDRANT COSTS,26/02/2015,"1,185.00",Operational Resilience,Utilities
200215C,THAMES WATER UTILITIES LTD====,CBA1411275,1,"1,185.00",CURRENT HYDRANT COSTS,26/02/2015,"1,185.00",Operational Resilience,Utilities
190215E,THAMES WATER UTILITIES LTD====,CBA1500863,1,"1,111.00",CURRENT HYDRANT COSTS,26/02/2015,"1,111.00",Operational Resilience,Utilities
230215E,THAMES WATER UTILITIES LTD====,CBA1501169,1,459,CURRENT HYDRANT COSTS,26/02/2015,459,Operational Resilience,Utilities
230215E,THAMES WATER UTILITIES LTD====,CBA1501171,1,"1,185.00",CURRENT HYDRANT COSTS,26/02/2015,"1,185.00",Operational Resilience,Utilities
230215E,THAMES WATER UTILITIES LTD====,CBA1501173,1,"1,185.00",CURRENT HYDRANT COSTS,26/02/2015,"1,185.00",Operational Resilience,Utilities
230215E,THAMES WATER UTILITIES LTD====,CBA1501175,1,"1,185.00",CURRENT HYDRANT COSTS,26/02/2015,"1,185.00",Operational Resilience,Utilities
230215E,THAMES WATER UTILITIES LTD====,CBA1501178,1,477,CURRENT HYDRANT COSTS,26/02/2015,477,Operational Resilience,Utilities
230215E,THAMES WATER UTILITIES LTD====,CBA1501179,1,"1,185.00",CURRENT HYDRANT COSTS,26/02/2015,"1,185.00",Operational Resilience,Utilities
230215E,THAMES WATER UTILITIES LTD====,CBA1501181,1,"1,185.00",CURRENT HYDRANT COSTS,26/02/2015,"1,185.00",Operational Resilience,Utilities
230215E,THAMES WATER UTILITIES LTD====,CBA1501184,1,"1,185.00",CURRENT HYDRANT COSTS,26/02/2015,"1,185.00",Operational Resilience,Utilities
230215E,THAMES WATER UTILITIES LTD====,CBA1501185,1,"1,185.00",CURRENT HYDRANT COSTS,26/02/2015,"1,185.00",Operational Resilience,Utilities
230215E,THAMES WATER UTILITIES LTD====,CBA1501189,1,"1,185.00",CURRENT HYDRANT COSTS,26/02/2015,"1,185.00",Operational Resilience,Utilities
230215E,THAMES WATER UTILITIES LTD====,CBA1501192,1,"1,185.00",CURRENT HYDRANT COSTS,26/02/2015,"1,185.00",Operational Resilience,Utilities
230215E,THAMES WATER UTILITIES LTD====,CBA1501197,1,459,CURRENT HYDRANT COSTS,26/02/2015,459,Operational Resilience,Utilities
230215E,THAMES WATER UTILITIES LTD====,CBA1501199,1,307,CURRENT HYDRANT COSTS,26/02/2015,307,Operational Resilience,Utilities
230215E,THAMES WATER UTILITIES LTD====,CBA1501201,1,307,CURRENT HYDRANT COSTS,26/02/2015,307,Operational Resilience,Utilities
230215E,THAMES WATER UTILITIES LTD====,CBA1501203,1,"1,185.00",CURRENT HYDRANT COSTS,26/02/2015,"1,185.00",Operational Resilience,Utilities
230215E,THAMES WATER UTILITIES LTD====,CBA1501205,1,"1,185.00",CURRENT HYDRANT COSTS,26/02/2015,"1,185.00",Operational Resilience,Utilities
180215G,HALL FUELS,I07371318,1,"3,087.00",FUEL,26/02/2015,"3,087.00",Operations Fire Stations,Vehicle Management
140966,LEX AUTOLEASE,IRIN383870,1,731.25,LEASE CAR CHARGES,26/02/2015,"4,375.32",Procurement,Vehicle Management
140966,LEX AUTOLEASE,IRIN383870,2,"3,644.07",P/PAYMTS-CAR LEASG-RENTAL,26/02/2015,,Finance Services,Vehicle Management
140966,LEX AUTOLEASE,IRIN383870,3,-381.5,VAT CAR LEASING,26/02/2015,,Finance Services,Vehicle Management
140966,LEX AUTOLEASE,IRIN383870,4,381.5,LEASE CAR CHARGES,26/02/2015,,Procurement,Vehicle Management
230215E,JACKSON LIFT GROUP============,JS401687 M,1,85.25,STRATEGIC (CYCLICAL),26/02/2015,"2,344.27",Technical And Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,2,85.25,STRATEGIC (CYCLICAL),26/02/2015,,Technical And Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,3,85.25,STRATEGIC (CYCLICAL),26/02/2015,,Technical and Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,4,85.25,STRATEGIC (CYCLICAL),26/02/2015,,Technical and Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,5,85.25,STRATEGIC (CYCLICAL),26/02/2015,,Technical and Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,6,85.25,STRATEGIC (CYCLICAL),26/02/2015,,Technical and Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,7,85.25,STRATEGIC (CYCLICAL),26/02/2015,,Technical and Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,8,85.25,STRATEGIC (CYCLICAL),26/02/2015,,Technical and Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,9,85.25,STRATEGIC (CYCLICAL),26/02/2015,,Technical and Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,10,42.25,STRATEGIC (CYCLICAL),26/02/2015,,Technical and Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,11,42.25,STRATEGIC (CYCLICAL),26/02/2015,,Technical and Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,12,106.92,STRATEGIC (CYCLICAL),26/02/2015,,Technical and Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,13,106.92,STRATEGIC (CYCLICAL),26/02/2015,,Technical And Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,14,106.92,STRATEGIC (CYCLICAL),26/02/2015,,Technical And Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,15,106.92,STRATEGIC (CYCLICAL),26/02/2015,,Technical And Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,16,106.92,STRATEGIC (CYCLICAL),26/02/2015,,Technical And Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,17,106.92,STRATEGIC (CYCLICAL),26/02/2015,,Technical And Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,18,42.25,STRATEGIC (CYCLICAL),26/02/2015,,Technical And Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,19,85.25,STRATEGIC (CYCLICAL),26/02/2015,,Technical and Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,20,42.25,STRATEGIC (CYCLICAL),26/02/2015,,Technical and Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,21,85.25,STRATEGIC (CYCLICAL),26/02/2015,,Technical and Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,22,42.25,STRATEGIC (CYCLICAL),26/02/2015,,Technical and Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,23,85.25,STRATEGIC (CYCLICAL),26/02/2015,,Technical and Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,24,85.25,STRATEGIC (CYCLICAL),26/02/2015,,Technical and Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,25,85.25,STRATEGIC (CYCLICAL),26/02/2015,,Technical and Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,26,85.25,STRATEGIC (CYCLICAL),26/02/2015,,Technical and Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,27,42.25,STRATEGIC (CYCLICAL),26/02/2015,,Technical and Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,28,85.25,STRATEGIC (CYCLICAL),26/02/2015,,Technical and Service Support,Facilities & Management S
230215E,JACKSON LIFT GROUP============,JS401687 M,29,85.25,STRATEGIC (CYCLICAL),26/02/2015,,Technical and Service Support,Facilities & Management S
110215C,BENNETT MECHANICAL SERVICES LT,L5099,1,"57,267.19",PROF FEES-MISCELLANEOUS,26/02/2015,"57,267.19",Technical and Service Support,Building Constr Materials
120215G,BLUE3 (LONDON) LTD OPERATING,LFB-ISP-013,1,"3,827.52",DAY TO DAY MINOR IMPS,26/02/2015,"3,827.52",Property PFI,"Works - Construction, R&M"
190215C,COFELY WORKPLACE LIMITED,M132584,1,"1,367.97",STRATEGIC (NON CYCLICAL),26/02/2015,"1,367.97",Technical and Service Support,"Works - Construction, R&M"
140966,ARVAL UK LTD,R10001584455,1,357.8,LEASE CAR CHARGES,26/02/2015,357.8,Procurement,Vehicle Management
140966,ARVAL UK LTD,R10001584455,2,-27.75,VAT CAR LEASING,26/02/2015,,Finance Services,Vehicle Management
140966,ARVAL UK LTD,R10001584455,3,27.75,LEASE CAR CHARGES,26/02/2015,,Procurement,Vehicle Management
140966,ARVAL UK LTD,R10001584456,1,332.66,LEASE CAR CHARGES,26/02/2015,332.66,Procurement,Vehicle Management
140966,ARVAL UK LTD,R10001584456,2,-28.99,VAT CAR LEASING,26/02/2015,,Finance Services,Vehicle Management
140966,ARVAL UK LTD,R10001584456,3,28.99,LEASE CAR CHARGES,26/02/2015,,Procurement,Vehicle Management
130215C,SECURITAS SECURITY SERVICES LT,S-SIN0299584,1,"329,131.34",GENERAL,26/02/2015,"329,131.34",Procurement,Fire & Rescue
130215C,SECURITAS SECURITY SERVICES LT,S-SIN0299585,1,"33,121.25",GENERAL,26/02/2015,"33,121.25",Procurement,Fire & Rescue
130215C,SECURITAS SECURITY SERVICES LT,S-SIN0299586,1,"92,067.84",GENERAL,26/02/2015,"92,067.84",Business Continuity,Fire & Rescue
230215E,GROUND CONTROL LIMITED,SIN048517,1,13.34,GROUNDS MAINTENANCE,26/02/2015,996.1,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,2,13.34,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,3,13.34,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,4,42.7,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,5,42.7,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,6,13.34,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,7,13.34,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,8,55.32,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,9,13.34,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,10,13.34,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,11,62,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,12,46.43,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,13,50.44,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,14,13.34,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,15,13.34,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,16,13.34,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,17,50.44,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,18,15.9,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,19,13.34,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,20,51.77,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,21,13.34,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,22,13.34,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,23,13.34,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,24,50.44,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,25,46.43,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,26,13.34,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,27,46.43,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,28,15.9,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,29,50.44,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,30,50.44,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,31,50.44,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,32,47.59,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,33,13.34,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048517,34,6.85,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048518,1,82.01,GROUNDS MAINTENANCE,26/02/2015,727.88,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048518,2,13.34,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048518,3,50.78,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048518,4,14.68,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
230215E,GROUND CONTROL LIMITED,SIN048518,5,14.68,GROUNDS MAINTENANCE,26/02/2015,,Technical And Service Support,"Works - Construction, R&M"
